source	target	weight	type	network_type
RID00080	Paratya australiensis	0.3400000000000001	Not Sensitive	Chronic
RID00080	Peromyscus maniculatus	0.010000000000000004	Not Sensitive	Chronic
RID00080	Physella acuta	0.08517377674047351	Not Sensitive	Chronic
RID00080	Pimephales promelas	0.4521745239315596	Not Sensitive	Chronic
RID00080	Plantae	0.005257198606274401	Not Sensitive	Chronic
RID00080	Poecilia reticulata	0.0026673795968599006	Not Sensitive	Chronic
RID00080	Pseudacris regilla	4.999999999999999	Not Sensitive	Chronic
RID00080	Raphidocelis subcapitata	0.0751314494127207	Not Sensitive	Chronic
RID00080	Rotifera	0.113	Not Sensitive	Chronic
RID00080	Salmo salar	0.0053856293539198	Not Sensitive	Chronic
RID00080	Salmo trutta	0.0020000000000000005	Not Sensitive	Chronic
RID00080	Salvelinus fontinalis	1.2574334296829353	Not Sensitive	Chronic
RID00080	Scenedesmus quadricauda	1.5811388300841895	Not Sensitive	Chronic
RID00080	Sorghum bicolor	2.244924096618746	Not Sensitive	Chronic
RID00080	Stuckenia pectinata	0.1680210726856332	Not Sensitive	Chronic
RID00080	Synechococcus elongatus	0.011974101656470502	Not Sensitive	Chronic
RID00080	Vicia faba	37.24415902899327	Not Sensitive	Chronic
RID00080	Zostera marina	0.0018618636289437001	Not Sensitive	Chronic
RID00092	Acartia tonsa	70.99436597364613	Not Sensitive	Chronic
RID00092	Algae	2.213559259230144	Not Sensitive	Chronic
RID00092	Anguilla anguilla	0.1645326715275722	Not Sensitive	Chronic
RID00092	Ankistrodesmus falcatus	0.11499999999999988	Not Sensitive	Chronic
RID00092	Artemia franciscana	0.3162277660168379	Not Sensitive	Chronic
RID00092	Artemia salina	0.5946035575013605	Not Sensitive	Chronic
RID00092	Asellus aquaticus	0.005000000000000002	Sensitive	Chronic
RID00092	Aves	1437.0	Not Sensitive	Chronic
RID00092	Bacillariophyceae	0.2266022930350467	Not Sensitive	Chronic
RID00092	Brachionus calyciflorus	0.0090936187688858	Sensitive	Chronic
RID00092	Bufo bufo	0.2	Not Sensitive	Chronic
RID00092	Carassius auratus	0.012310573354106699	Sensitive	Chronic
RID00092	Carassius gibelio	0.6069485735844697	Not Sensitive	Chronic
RID00092	Carcinus maenas	0.7320007118017493	Not Sensitive	Chronic
RID00092	Cerastoderma edule	0.0547722557505166	Not Sensitive	Chronic
RID00092	Ceratophyllum demersum	0.3778341296499107	Not Sensitive	Chronic
RID00092	Chaoborus flavicans	0.091	Not Sensitive	Chronic
RID00092	Chironomus riparius	0.5452718358272048	Not Sensitive	Chronic
RID00092	Chironomus tentans	0.03735810252975861	Not Sensitive	Chronic
RID00092	Chlamydomonas reinhardtii	0.6493023541872266	Not Sensitive	Chronic
RID00092	Chlorella vulgaris	0.1442954062128476	Not Sensitive	Chronic
RID00092	Chlorophyceae	0.11499999999999988	Not Sensitive	Chronic
RID00092	Chlorophyta	0.7980449999999999	Not Sensitive	Chronic
RID00092	Clarias gariepinus	9.812515072834826	Not Sensitive	Chronic
RID00092	Clupea harengus	0.010000000000000004	Sensitive	Chronic
RID00092	Copepoda	0.77	Not Sensitive	Chronic
RID00092	Corbicula fluminea	0.0340788661617455	Not Sensitive	Chronic
RID00092	Coregonus clupeaformis	0.010000000000000004	Sensitive	Chronic
RID00092	Cryptophyceae	0.08976647481103389	Not Sensitive	Chronic
RID00092	Ctenopharyngodon idella	0.0659999999999999	Not Sensitive	Chronic
RID00092	Cyprinus carpio	0.172098736449446	Not Sensitive	Chronic
RID00092	Daphnia magna	0.022385723044691105	Not Sensitive	Chronic
RID00092	Daphnia pulex	0.018728625085350198	Not Sensitive	Chronic
RID00092	Dreissena polymorpha	0.0244948974278317	Not Sensitive	Chronic
RID00092	Elodea canadensis	0.05886765316883331	Not Sensitive	Chronic
RID00092	Ephemeroptera	0.0068361173190635	Sensitive	Chronic
RID00092	Epithemia sp.	0.004000000000000002	Sensitive	Chronic
RID00092	Fucus serratus	0.021935814749556602	Not Sensitive	Chronic
RID00092	Fungi	0.006033241251599303	Sensitive	Chronic
RID00092	Gambusia holbrooki	0.1536855053709303	Not Sensitive	Chronic
RID00092	Gammarus balcanicus	0.0889139705019461	Not Sensitive	Chronic
RID00092	Gammarus fossarum	0.05099019513592779	Not Sensitive	Chronic
RID00092	Gammarus pulex	0.014888055529538194	Not Sensitive	Chronic
RID00092	Gasterosteus aculeatus	0.07358189141763612	Not Sensitive	Chronic
RID00092	Gastropoda	98.90000000000002	Not Sensitive	Chronic
RID00092	Heterandria formosa	0.047434164902525604	Not Sensitive	Chronic
RID00092	Hyalella azteca	0.08029948208775312	Not Sensitive	Chronic
RID00092	Hydrilla verticillata	3.3352942177427947	Not Sensitive	Chronic
RID00092	Hydrozoa	0.10000000000000002	Not Sensitive	Chronic
RID00092	Hypophthalmichthys molitrix	3.1622776601683795	Not Sensitive	Chronic
RID00092	Insecta	0.009447167483427703	Sensitive	Chronic
RID00092	Ipomoea aquatica	2.5	Not Sensitive	Chronic
RID00092	Isochrysis galbana	0.316227766016838	Not Sensitive	Chronic
RID00092	Keratella quadrata	0.03300000000000001	Not Sensitive	Chronic
RID00092	Labeo rohita	1.989924112785376	Not Sensitive	Chronic
RID00092	Lates calcarifer	2.9906975624424406	Not Sensitive	Chronic
RID00092	Lemna minor	0.1408160381857958	Not Sensitive	Chronic
RID00092	Lepomis macrochirus	100.00000000000004	Not Sensitive	Chronic
RID00092	Limnodrilus hoffmeisteri	0.0818344248681577	Not Sensitive	Chronic
RID00092	Lithobates catesbeianus	2.449489742783178	Not Sensitive	Chronic
RID00092	Lithobates pipiens	0.026591479484724897	Not Sensitive	Chronic
RID00092	Lolium perenne	200.0000000000001	Not Sensitive	Chronic
RID00092	Lota lota	4.999999999999999	Not Sensitive	Chronic
RID00092	Lumbricus terrestris	192.45913424647904	Not Sensitive	Chronic
RID00092	Lymnaea stagnalis	0.0102280137916029	Sensitive	Chronic
RID00092	Macrobrachium rosenbergii	0.0499967933527118	Not Sensitive	Chronic
RID00092	Morone chrysops	2.1	Not Sensitive	Chronic
RID00092	Myoxocephalus octodecemspinosus	0.2761235699999999	Not Sensitive	Chronic
RID00092	Mytilus edulis	0.0370521541173969	Not Sensitive	Chronic
RID00092	Mytilus galloprovincialis	0.008480632987643698	Sensitive	Chronic
RID00092	Nematoda	347.4876555864806	Not Sensitive	Chronic
RID00092	Notemigonus crysoleucas	0.06	Not Sensitive	Chronic
RID00092	Oncorhynchus kisutch	0.2362374749418472	Not Sensitive	Chronic
RID00092	Oncorhynchus mykiss	0.24534231153803376	Not Sensitive	Chronic
RID00092	Oreochromis mossambicus	0.2828745527703299	Not Sensitive	Chronic
RID00092	Oreochromis niloticus	0.6519106357250938	Not Sensitive	Chronic
RID00092	Ostracoda	98.90000000000002	Not Sensitive	Chronic
RID00092	Pacifastacus leniusculus	17.999999999999996	Not Sensitive	Chronic
RID00092	Paracentrotus lividus	0.0132836420025364	Sensitive	Chronic
RID00092	Perca flavescens	0.4804893443147309	Not Sensitive	Chronic
RID00092	Perinereis nuntia	0.5	Not Sensitive	Chronic
RID00092	Phragmites australis	33.796531302788026	Not Sensitive	Chronic
RID00092	Physa fontinalis	0.010000000000000004	Sensitive	Chronic
RID00092	Pimephales promelas	0.029236853348432505	Not Sensitive	Chronic
RID00092	Placopecten magellanicus	0.02	Not Sensitive	Chronic
RID00092	Plantae	0.10978907373632901	Not Sensitive	Chronic
RID00092	Polychaeta	154.42000000000002	Not Sensitive	Chronic
RID00092	Pomatoschistus microps	0.0353553390593273	Not Sensitive	Chronic
RID00092	Procambarus clarkii	0.6123724356957946	Not Sensitive	Chronic
RID00092	Protozoa	0.053224607087248986	Not Sensitive	Chronic
RID00092	Psammechinus miliaris	0.3179786242889433	Not Sensitive	Chronic
RID00092	Raphidocelis subcapitata	0.028150912266076397	Not Sensitive	Chronic
RID00092	Rotifera	0.3736698354931983	Not Sensitive	Chronic
RID00092	Rutilus rutilus	0.0397160264033421	Not Sensitive	Chronic
RID00092	Salmo salar	107.7252364645575	Not Sensitive	Chronic
RID00092	Salmo trutta	0.011431704913715002	Sensitive	Chronic
RID00092	Salvelinus fontinalis	0.011350143279302106	Sensitive	Chronic
RID00092	Sander vitreus	0.0382741420492758	Not Sensitive	Chronic
RID00092	Scardinius erythrophthalmus	0.11180339887498951	Not Sensitive	Chronic
RID00092	Scenedesmus quadricauda	0.1504705778575924	Not Sensitive	Chronic
RID00092	Silurus glanis	5.623413251903492	Not Sensitive	Chronic
RID00092	Trachinotus ovatus	0.95	Not Sensitive	Chronic
RID00092	Vicia faba	158.8596825915587	Not Sensitive	Chronic
RID00098	Algae	2.312833759698263	Not Sensitive	Chronic
RID00098	Brachionus calyciflorus	0.6425568868497871	Not Sensitive	Chronic
RID00098	Carassius auratus	0.17600000000000002	Not Sensitive	Chronic
RID00098	Carassius gibelio	2.0	Not Sensitive	Chronic
RID00098	Cyprinus carpio	115.64168798491313	Not Sensitive	Chronic
RID00098	Daphnia magna	22.11066672446841	Not Sensitive	Chronic
RID00098	Gadus morhua	6.113429161628251	Not Sensitive	Chronic
RID00098	Galaxias maculatus	4.9	Not Sensitive	Chronic
RID00098	Gobiomorphus cotidianus	7.857480512225276	Not Sensitive	Chronic
RID00098	Lepomis macrochirus	0.7130217387990355	Not Sensitive	Chronic
RID00098	Leptocheirus plumulosus	41.78006273453456	Not Sensitive	Chronic
RID00098	Lithobates pipiens	0.2711088342345191	Not Sensitive	Chronic
RID00098	Lymnaea stagnalis	1.0	Not Sensitive	Chronic
RID00098	Macrobrachium rosenbergii	13.5317213279488	Not Sensitive	Chronic
RID00098	Menidia beryllina	10.972105632354989	Not Sensitive	Chronic
RID00098	Micropterus dolomieu	14.59237185534895	Not Sensitive	Chronic
RID00098	Musculium transversum	0.2876464282446832	Not Sensitive	Chronic
RID00098	Oncorhynchus mykiss	44.34305870781279	Not Sensitive	Chronic
RID00098	Oreochromis niloticus	2.9	Not Sensitive	Chronic
RID00098	Paracentrotus lividus	0.25	Not Sensitive	Chronic
RID00098	Paranephrops zealandicus	30.000000000000004	Not Sensitive	Chronic
RID00098	Pimephales promelas	4.163599899443119	Not Sensitive	Chronic
RID00098	Potamopyrgus antipodarum	1.02469507659596	Not Sensitive	Chronic
RID00098	Procambarus clarkii	0.3499999999999999	Not Sensitive	Chronic
RID00098	Pseudacris regilla	12.799999999999999	Not Sensitive	Chronic
RID00098	Salmo trutta	0.0649999999999999	Not Sensitive	Chronic
RID00098	Sander lucioperca	0.16082903034356227	Not Sensitive	Chronic
RID00098	Strongylocentrotus droebachiensis	3.1692270350986216	Not Sensitive	Chronic
RID00098	Xyrauchen texanus	0.6711929677819934	Not Sensitive	Chronic
RID00105	Acanthocyclops vernalis	0.0005100000000000001	Not Sensitive	Chronic
RID00105	Algae	0.010866615650209696	Not Sensitive	Chronic
RID00105	Anax junius	0.00122	Not Sensitive	Chronic
RID00105	Animalia	0.0002116932863024999	Sensitive	Chronic
RID00105	Araneae	199.99999999999991	Not Sensitive	Chronic
RID00105	Artemia salina	0.5434907245834175	Not Sensitive	Chronic
RID00105	Arthropoda	0.00016675266914710013	Sensitive	Chronic
RID00105	Asellus aquaticus	0.0132287565553229	Not Sensitive	Chronic
RID00105	Bacillariophyceae	2.0	Not Sensitive	Chronic
RID00105	Brachionus angularis	0.0005830951894844998	Not Sensitive	Chronic
RID00105	Brachionus calyciflorus	0.12393827707645841	Not Sensitive	Chronic
RID00105	Caenis horaria	0.0022078095576343005	Not Sensitive	Chronic
RID00105	Caenis luctuosa	0.0022078095576343005	Not Sensitive	Chronic
RID00105	Calanoida	0.0003162277660168002	Sensitive	Chronic
RID00105	Carcinus maenas	0.0033623537928808007	Not Sensitive	Chronic
RID00105	Ceratopogonidae	0.0008716877736771004	Not Sensitive	Chronic
RID00105	Chilina gibbosa	0.6123724356957946	Not Sensitive	Chronic
RID00105	Chironomidae	0.0003439362702261	Not Sensitive	Chronic
RID00105	Chironomus riparius	0.0053129079032903	Not Sensitive	Chronic
RID00105	Chironomus sp.	0.016248076809271893	Not Sensitive	Chronic
RID00105	Chironomus tentans	0.00021056230359339995	Sensitive	Chronic
RID00105	Chlamydomonas reinhardtii	0.10000000000000002	Not Sensitive	Chronic
RID00105	Chlorella vulgaris	1.0	Not Sensitive	Chronic
RID00105	Cladocera	0.0005527614558633	Not Sensitive	Chronic
RID00105	Clarias gariepinus	0.05143651964162801	Not Sensitive	Chronic
RID00105	Cloeon dipterum	0.0008039982131288002	Not Sensitive	Chronic
RID00105	Coenagrionidae	0.0029776111059076015	Not Sensitive	Chronic
RID00105	Collembola	44999.999999999985	Not Sensitive	Chronic
RID00105	Copepoda	0.0027	Not Sensitive	Chronic
RID00105	Corbicula fluminea	2.674312227294533	Not Sensitive	Chronic
RID00105	Corixidae	0.0003162277660168002	Sensitive	Chronic
RID00105	Crustacea	6.694329500821699e-07	Sensitive	Chronic
RID00105	Curculionidae	29.956607000000005	Not Sensitive	Chronic
RID00105	Cyclopidae	0.014187318280774503	Not Sensitive	Chronic
RID00105	Cyclopoida	0.0006702704713061002	Not Sensitive	Chronic
RID00105	Cyprinus carpio	0.006554515647347398	Not Sensitive	Chronic
RID00105	Daphnia magna	0.00042044246119829986	Not Sensitive	Chronic
RID00105	Daphnia pulex	0.0003993162414358001	Not Sensitive	Chronic
RID00105	Diamesa zernyi	0.0024008331887075997	Not Sensitive	Chronic
RID00105	Diptera	0.0001732050807568	Sensitive	Chronic
RID00105	Dreissena polymorpha	9.999999999999997e-06	Sensitive	Chronic
RID00105	Ephemeroptera	2.9999999999999977e-05	Sensitive	Chronic
RID00105	Filinia longiseta	0.0010000000000000002	Not Sensitive	Chronic
RID00105	Forficula auricularia	353.5533905932736	Not Sensitive	Chronic
RID00105	Formicidae	2.9956607	Not Sensitive	Chronic
RID00105	Fungi	3.837509322218173	Not Sensitive	Chronic
RID00105	Gadus morhua	35.05910000000003	Not Sensitive	Chronic
RID00105	Gambusia affinis	0.035953592505049196	Not Sensitive	Chronic
RID00105	Gammarus fasciatus	0.010000000000000004	Not Sensitive	Chronic
RID00105	Gammarus fossarum	0.00010000000000000009	Sensitive	Chronic
RID00105	Gammarus pulex	0.0006374779894765001	Not Sensitive	Chronic
RID00105	Gastropoda	0.0132287565553229	Not Sensitive	Chronic
RID00105	Gyraulus parvus	0.03200000000000001	Not Sensitive	Chronic
RID00105	Heptageniidae	0.0016409143070817993	Not Sensitive	Chronic
RID00105	Homoptera	2.9956607	Not Sensitive	Chronic
RID00105	Hyalella azteca	7.375916119404655e-05	Sensitive	Chronic
RID00105	Hydracarina	0.03200000000000001	Not Sensitive	Chronic
RID00105	Hygrotus versicolor	0.0061936806927381976	Not Sensitive	Chronic
RID00105	Insecta	0.138726893944093	Not Sensitive	Chronic
RID00105	Keratella cochlearis	0.0007556170268113997	Not Sensitive	Chronic
RID00105	Labeo rohita	0.15	Not Sensitive	Chronic
RID00105	Lemna minor	0.5	Not Sensitive	Chronic
RID00105	Lepidoptera	1268.687628302251	Not Sensitive	Chronic
RID00105	Lepomis cyanellus	0.0017910611379849007	Not Sensitive	Chronic
RID00105	Lepomis macrochirus	0.0011703727231042998	Not Sensitive	Chronic
RID00105	Lithobates pipiens	0.0237756878110525	Not Sensitive	Chronic
RID00105	Lumbricus terrestris	24.10745402661406	Not Sensitive	Chronic
RID00105	Macrobrachium rosenbergii	0.0003125000000000003	Sensitive	Chronic
RID00105	Mollusca	0.010000000000000004	Not Sensitive	Chronic
RID00105	Mytilus galloprovincialis	0.6818194037763434	Not Sensitive	Chronic
RID00105	Naididae	0.035	Not Sensitive	Chronic
RID00105	Neomysis integer	6.104199177277839e-05	Sensitive	Chronic
RID00105	Oligochaeta	0.014078273408611602	Not Sensitive	Chronic
RID00105	Oncorhynchus kisutch	0.0024306502230899	Not Sensitive	Chronic
RID00105	Oncorhynchus mykiss	0.0019065333718302996	Not Sensitive	Chronic
RID00105	Oncorhynchus tshawytscha	0.0027946158484335997	Not Sensitive	Chronic
RID00105	Oreochromis mossambicus	0.0234531989624705	Not Sensitive	Chronic
RID00105	Oreochromis niloticus	0.006564105690511799	Not Sensitive	Chronic
RID00105	Ostracoda	0.0024887106486568005	Not Sensitive	Chronic
RID00105	Palaemon serratus	0.00022360679774990005	Sensitive	Chronic
RID00105	Palaemonetes argentinus	2.300000000000001e-05	Sensitive	Chronic
RID00105	Paracentrotus lividus	0.005195415090762501	Not Sensitive	Chronic
RID00105	Paratya australiensis	3.688927246762499e-05	Sensitive	Chronic
RID00105	Passer domesticus	9.499473669630335	Not Sensitive	Chronic
RID00105	Physidae	0.0010000000000000002	Not Sensitive	Chronic
RID00105	Picea sitchensis	1018.2337649086287	Not Sensitive	Chronic
RID00105	Pimephales promelas	0.009062146918524503	Not Sensitive	Chronic
RID00105	Planorbidae	0.010000000000000004	Not Sensitive	Chronic
RID00105	Plantae	0.005656854249492302	Not Sensitive	Chronic
RID00105	Poecilia reticulata	0.003957661273585301	Not Sensitive	Chronic
RID00105	Polyarthra remata	0.00010000000000000009	Sensitive	Chronic
RID00105	Potamopyrgus antipodarum	0.4012373202981	Not Sensitive	Chronic
RID00105	Procambarus clarkii	0.016970562748477108	Not Sensitive	Chronic
RID00105	Protozoa	0.014187318280774503	Not Sensitive	Chronic
RID00105	Pseudacris regilla	0.7071067811865476	Not Sensitive	Chronic
RID00105	Rana dalmatina	0.0707106781186547	Not Sensitive	Chronic
RID00105	Rotifera	0.0027295672776646994	Not Sensitive	Chronic
RID00105	Sander vitreus	9.095014881231313e-05	Sensitive	Chronic
RID00105	Scenedesmus quadricauda	0.0010000000000000002	Not Sensitive	Chronic
RID00105	Sialis lutaria	0.00010000000000000009	Sensitive	Chronic
RID00105	Simocephalus vetulus	7.869994086870845e-05	Sensitive	Chronic
RID00105	Sorghum bicolor	851.4724174012102	Not Sensitive	Chronic
RID00105	Spodoptera frugiperda	0.5	Not Sensitive	Chronic
RID00105	Tinca tinca	181.00000000000006	Not Sensitive	Chronic
RID00105	Valvata piscinalis	4.599753920000002	Not Sensitive	Chronic
RID00105	Vicia faba	3885.0300961670287	Not Sensitive	Chronic
RID00111	Acartia clausi	0.0005000000000000001	Not Sensitive	Chronic
RID00111	Acartia tonsa	2.8941512213353996e-05	Not Sensitive	Chronic
RID00111	Algae	0.024322992790977795	Not Sensitive	Chronic
RID00111	Araneae	159.99999999999994	Not Sensitive	Chronic
RID00111	Baetis rhodani	2.000000000000001e-06	Sensitive	Chronic
RID00111	Bivalvia	0.007000000000000003	Not Sensitive	Chronic
RID00111	Brachionus calyciflorus	1.9999999999999998e-05	Sensitive	Chronic
RID00111	Ceratophyllum demersum	0.2924017738212866	Not Sensitive	Chronic
RID00111	Chironomus riparius	7.071067811865488e-05	Not Sensitive	Chronic
RID00111	Chlorella vulgaris	0.014142135623730895	Not Sensitive	Chronic
RID00111	Cladocera	0.00037416573867730013	Not Sensitive	Chronic
RID00111	Cloeon dipterum	2.000000000000001e-06	Sensitive	Chronic
RID00111	Coleoptera	2.0	Not Sensitive	Chronic
RID00111	Crustacea	1.9999999999999998e-05	Sensitive	Chronic
RID00111	Cyprinus carpio	5.9640511490119145e-05	Not Sensitive	Chronic
RID00111	Daphnia magna	2.701283432581494e-05	Not Sensitive	Chronic
RID00111	Daphnia pulex	4.163040000000001	Not Sensitive	Chronic
RID00111	Fungi	7.071067811865476	Not Sensitive	Chronic
RID00111	Homarus americanus	3.535533905932737e-05	Not Sensitive	Chronic
RID00111	Labeo rohita	0.0034155201229159994	Not Sensitive	Chronic
RID00111	Lepomis macrochirus	0.0011393633298341997	Not Sensitive	Chronic
RID00111	Mytilus edulis	0.10000000000000002	Not Sensitive	Chronic
RID00111	Mytilus galloprovincialis	0.05000000000000001	Not Sensitive	Chronic
RID00111	Oncorhynchus mykiss	0.0012858480360937998	Not Sensitive	Chronic
RID00111	Oreochromis mossambicus	0.04000000000000001	Not Sensitive	Chronic
RID00111	Oreochromis niloticus	0.0003872983346207002	Not Sensitive	Chronic
RID00111	Palaemonetes argentinus	1.9999999999999989e-07	Sensitive	Chronic
RID00111	Pimephales promelas	9.165151389911678e-05	Not Sensitive	Chronic
RID00111	Pseudacris regilla	0.0015811388300840995	Not Sensitive	Chronic
RID00111	Rotifera	0.007000000000000003	Not Sensitive	Chronic
RID00111	Salmo salar	5.6964809866595565e-05	Not Sensitive	Chronic
RID00111	Sorghum bicolor	100.00000000000004	Not Sensitive	Chronic
RID00111	Spodoptera frugiperda	1.7677669529663689	Not Sensitive	Chronic
RID00111	Synechococcus elongatus	22.360679774997894	Not Sensitive	Chronic
RID00113	Ameiurus nebulosus	1.0	Not Sensitive	Chronic
RID00113	Anguilla anguilla	0.870323428604077	Not Sensitive	Chronic
RID00113	Artemia salina	5.38	Not Sensitive	Chronic
RID00113	Brachionus calyciflorus	1.0	Not Sensitive	Chronic
RID00113	Carassius auratus	2.8524970830637493	Not Sensitive	Chronic
RID00113	Chironomus tentans	0.0017049999999998997	Sensitive	Chronic
RID00113	Clarias gariepinus	2.23606797749979	Not Sensitive	Chronic
RID00113	Cyprinus carpio	1.0	Not Sensitive	Chronic
RID00113	Daphnia magna	0.0090856029641607	Sensitive	Chronic
RID00113	Dicentrarchus labrax	0.12500000000000003	Not Sensitive	Chronic
RID00113	Homarus gammarus	0.0031407077910194986	Sensitive	Chronic
RID00113	Labeo rohita	0.23	Not Sensitive	Chronic
RID00113	Lepomis macrochirus	2.310070972656048	Not Sensitive	Chronic
RID00113	Oncorhynchus mykiss	0.1034921720097424	Not Sensitive	Chronic
RID00113	Oreochromis mossambicus	0.46	Not Sensitive	Chronic
RID00113	Raphidocelis subcapitata	1.751243524323828	Not Sensitive	Chronic
RID00113	Vicia faba	220.97599999999997	Not Sensitive	Chronic
RID00116	Algae	0.0013353089808987998	Not Sensitive	Chronic
RID00116	Carassius auratus	0.005000000000000002	Not Sensitive	Chronic
RID00116	Chironomus tentans	3.4	Not Sensitive	Chronic
RID00116	Chlamydomonas reinhardtii	0.006610151440638798	Not Sensitive	Chronic
RID00116	Daphnia magna	1.0	Not Sensitive	Chronic
RID00116	Daphnia pulex	4.0	Not Sensitive	Chronic
RID00116	Dinophyceae	0.0031622776601683005	Not Sensitive	Chronic
RID00116	Elodea canadensis	0.0049497474683057995	Not Sensitive	Chronic
RID00116	Fungi	14.953487812212206	Not Sensitive	Chronic
RID00116	Hyalella azteca	7.900000000000002	Not Sensitive	Chronic
RID00116	Lemna minor	0.011714646008369405	Not Sensitive	Chronic
RID00116	Lithobates catesbeianus	0.2936145800056142	Not Sensitive	Chronic
RID00116	Lumbricus terrestris	45.25483399593902	Not Sensitive	Chronic
RID00116	Myriophyllum spicatum	0.0004949747468305002	Not Sensitive	Chronic
RID00116	Oncorhynchus mykiss	2.3309800000000003	Not Sensitive	Chronic
RID00116	Oreochromis mossambicus	8.944271909999155e-05	Not Sensitive	Chronic
RID00116	Oreochromis niloticus	0.0006743634413298998	Not Sensitive	Chronic
RID00116	Palaemon serratus	1.0	Not Sensitive	Chronic
RID00116	Paracentrotus lividus	0.7071067811865476	Not Sensitive	Chronic
RID00116	Paratya australiensis	4.999999999999999	Not Sensitive	Chronic
RID00116	Pimephales promelas	0.1791056658603694	Not Sensitive	Chronic
RID00116	Plantae	0.0069967386544292	Not Sensitive	Chronic
RID00116	Pseudacris regilla	20.794126675283255	Not Sensitive	Chronic
RID00116	Raphidocelis subcapitata	0.002033715811021699	Not Sensitive	Chronic
RID00116	Saccharina latissima	0.0023309800000000007	Not Sensitive	Chronic
RID00116	Synechococcus elongatus	1.16549	Not Sensitive	Chronic
RID00116	Tanytarsini	0.005000000000000002	Not Sensitive	Chronic
RID00116	Zostera marina	0.0015811388300840995	Not Sensitive	Chronic
RID00127	Algae	3.4363742985160344	Not Sensitive	Chronic
RID00127	Anguilla anguilla	0.0357	Not Sensitive	Chronic
RID00127	Brachionus calyciflorus	2.0	Not Sensitive	Chronic
RID00127	Carassius auratus	3143.450333630231	Not Sensitive	Chronic
RID00127	Cherax quadricarinatus	20.127035350902716	Not Sensitive	Chronic
RID00127	Chlorella vulgaris	11.830000000000002	Not Sensitive	Chronic
RID00127	Clarias gariepinus	0.4697841169402636	Not Sensitive	Chronic
RID00127	Coenagrion pulchellum	0.8375559682791354	Not Sensitive	Chronic
RID00127	Cyprinus carpio	1.3757516546139108	Not Sensitive	Chronic
RID00127	Daphnia magna	34.07230755100287	Not Sensitive	Chronic
RID00127	Daphnia pulex	0.0069000000000000025	Sensitive	Chronic
RID00127	Enallagma cyathigerum	1.414213562373095	Not Sensitive	Chronic
RID00127	Fungi	1051.1768724820831	Not Sensitive	Chronic
RID00127	Gasterosteus aculeatus	0.08831760866327838	Not Sensitive	Chronic
RID00127	Hydrilla verticillata	79.99999999999997	Not Sensitive	Chronic
RID00127	Isochrysis galbana	60.866279999999996	Not Sensitive	Chronic
RID00127	Lemna minor	6.147320458520643	Not Sensitive	Chronic
RID00127	Lepomis macrochirus	76.67072453029255	Not Sensitive	Chronic
RID00127	Lithobates catesbeianus	1.449137674618944	Not Sensitive	Chronic
RID00127	Lithobates pipiens	0.1114450537260402	Not Sensitive	Chronic
RID00127	Lolium perenne	0.1690729999999999	Not Sensitive	Chronic
RID00127	Magnoliopsida	1800.0000000000005	Not Sensitive	Chronic
RID00127	Oncorhynchus kisutch	1.0000000000000002	Not Sensitive	Chronic
RID00127	Oncorhynchus mykiss	18.175245969838706	Not Sensitive	Chronic
RID00127	Oreochromis niloticus	16.907299999999996	Not Sensitive	Chronic
RID00127	Pimephales promelas	0.5991660871578098	Not Sensitive	Chronic
RID00127	Plantae	355.3492963032908	Not Sensitive	Chronic
RID00127	Poecilia reticulata	34.99999999999999	Not Sensitive	Chronic
RID00127	Pomacea canaliculata	5.566315367427482	Not Sensitive	Chronic
RID00127	Procambarus clarkii	0.028460498941515405	Not Sensitive	Chronic
RID00127	Raphidocelis subcapitata	10.000000000000002	Not Sensitive	Chronic
RID00127	Salvinia molesta	2.0	Not Sensitive	Chronic
RID00127	Scenedesmus quadricauda	0.8398307694442974	Not Sensitive	Chronic
RID00127	Stuckenia pectinata	0.010000000000000004	Sensitive	Chronic
RID00127	Vicia faba	1066.1687217758522	Not Sensitive	Chronic
RID00127	Zostera marina	16.907299999999996	Not Sensitive	Chronic
RID00137	Algae	0.0929163038782143	Not Sensitive	Chronic
RID00137	Anax junius	0.3836665218650176	Not Sensitive	Chronic
RID00137	Anura	0.14	Not Sensitive	Chronic
RID00137	Arachnida	10000.00000000001	Not Sensitive	Chronic
RID00137	Asellus aquaticus	0.011999999999999901	Not Sensitive	Chronic
RID00137	Brachiopoda	0.03577708763999661	Not Sensitive	Chronic
RID00137	Callinectes sapidus	0.006239627533566999	Not Sensitive	Chronic
RID00137	Carassius auratus	1.057371263440564	Not Sensitive	Chronic
RID00137	Carassius gibelio	0.022999999999999902	Not Sensitive	Chronic
RID00137	Chironomidae	5.748897078944831	Not Sensitive	Chronic
RID00137	Chironomus tentans	0.0006244997998398001	Sensitive	Chronic
RID00137	Chlamydomonas reinhardtii	9.910920000000003	Not Sensitive	Chronic
RID00137	Chlorophyta	0.5	Not Sensitive	Chronic
RID00137	Ciliophora	0.5	Not Sensitive	Chronic
RID00137	Cladocera	0.048502988387764706	Not Sensitive	Chronic
RID00137	Clarias gariepinus	1.6733315945958984	Not Sensitive	Chronic
RID00137	Coleoptera	125.00000000000004	Not Sensitive	Chronic
RID00137	Copepoda	0.014141909344130106	Not Sensitive	Chronic
RID00137	Crustacea	0.1630950643030009	Not Sensitive	Chronic
RID00137	Cyclopoida	0.25	Not Sensitive	Chronic
RID00137	Cyprinus carpio	1.57041780247502	Not Sensitive	Chronic
