id	predecessor_pubchemid	predecessor_casrn	predecessor_smiles	successor_smiles	successor_pubchemid	reaction_name	reaction_smiles	enzyme	biosystem	transformation	source
RID00258	CID:6321424	CAS:70288-86-7	CO[C@H]1C[C@H](O[C@H]2[C@@H](C)/C=C/C=C/3\CO[C@H]4[C@]3(O)[C@@H](C=C([C@H]4O)C)C(=O)O[C@H]3C[C@@H](C/C=C/2\C)O[C@]2(C3)CC[C@@H]([C@H](O2)[C@H](CC)C)C)O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C	O1[C@]2(O[C@H]3C[C@H](OC(=O)[C@H]4[C@@]5(O)[C@H](OCC5=C/C=C/[C@@H]([C@H](O[C@@H]6O[C@H]([C@H](O[C@@H]7O[C@H]([C@H](O)[C@@H](OC)C7)C)[C@@H](OC)C6)C)/C(=C/C3)/C)C)[C@H](O)C(C4)C)C2)CC[C@@H]([C@H]1[C@H](CC)[C@H3])[C@H3]	131884468	EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00258	CID:6321424	CAS:70288-86-7	CO[C@H]1C[C@H](O[C@H]2[C@@H](C)/C=C/C=C/3\CO[C@H]4[C@]3(O)[C@@H](C=C([C@H]4O)C)C(=O)O[C@H]3C[C@@H](C/C=C/2\C)O[C@]2(C3)CC[C@@H]([C@H](O2)[C@H](CC)C)C)O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C	O1[C@]2(O[C@H]3C[C@H](OC(=O)[C@H]4[C@@]5(O)[C@H](OCC5C/C=C/[C@@H]([C@H](O[C@@H]6O[C@H]([C@H](O[C@@H]7O[C@H]([C@H](O)[C@@H](OC)C7)C)[C@@H](OC)C6)C)/C(=C/C3)/C)C)[C@H](O)C(=C4)C)C2)CC[C@@H]([C@H]1[C@H](CC)[C@H3])[C@H3]		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00258	CID:6321424	CAS:70288-86-7	CO[C@H]1C[C@H](O[C@H]2[C@@H](C)/C=C/C=C/3\CO[C@H]4[C@]3(O)[C@@H](C=C([C@H]4O)C)C(=O)O[C@H]3C[C@@H](C/C=C/2\C)O[C@]2(C3)CC[C@@H]([C@H](O2)[C@H](CC)C)C)O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C	O1[C@]2(O[C@H]3C[C@H](OC(=O)[C@H]4[C@@]5(O)[C@H](OCC5=CCC[C@@H]([C@H](O[C@@H]6O[C@H]([C@H](O[C@@H]7O[C@H]([C@H](O)[C@@H](OC)C7)C)[C@@H](OC)C6)C)/C(=C/C3)/C)C)[C@H](O)C(=C4)C)C2)CC[C@@H]([C@H]1[C@H](CC)[C@H3])[C@H3]		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00258	CID:6321424	CAS:70288-86-7	CO[C@H]1C[C@H](O[C@H]2[C@@H](C)/C=C/C=C/3\CO[C@H]4[C@]3(O)[C@@H](C=C([C@H]4O)C)C(=O)O[C@H]3C[C@@H](C/C=C/2\C)O[C@]2(C3)CC[C@@H]([C@H](O2)[C@H](CC)C)C)O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C	O1[C@]2(O[C@H]3C[C@H](OC(=O)[C@H]4[C@@]5(O)[C@H](OCC5=C/C=C/[C@@H]([C@H](O[C@@H]6O[C@H]([C@H](O[C@@H]7O[C@H]([C@H](O)[C@@H](OC)C7)C)[C@@H](OC)C6)C)C(CC3)C)C)[C@H](O)C(=C4)C)C2)CC[C@@H]([C@H]1[C@H](CC)[C@H3])[C@H3]		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00258	CID:6321424	CAS:70288-86-7	CO[C@H]1C[C@H](O[C@H]2[C@@H](C)/C=C/C=C/3\CO[C@H]4[C@]3(O)[C@@H](C=C([C@H]4O)C)C(=O)O[C@H]3C[C@@H](C/C=C/2\C)O[C@]2(C3)CC[C@@H]([C@H](O2)[C@H](CC)C)C)O[C@H]([C@@H]1O[C@H]1C[C@H](OC)[C@H]([C@@H](O1)C)O)C	O1[C@]2(O[C@H]3C[C@H](OC(=O)CC=C([C@H]([C@@H]4C(=[OH])C(CO4)=C/C=C/[C@@H]([C@H](O[C@@H]5O[C@H]([C@H](O[C@@H]6O[C@H]([C@H](O)[C@@H](OC)C6)C)[C@@H](OC)C5)C)/C(=C/C3)/C)C)O)C)C2)CC[C@@H]([C@H]1[C@H](CC)[C@H3])[C@H3]		EAWAG_RULE_BT0427		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)C3S/C(/S3)=C(/C(=O)N)\C(O)=O)C(C(C1)(CSC=4N(N=NN4)C)O)C(O)=O		EAWAG_RULE_BT0021_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)C3SC(S3)(C(C(=O)N)C(O)=O)O)C(=C(C1)CSC=4N(N=NN4)C)C(O)=O		EAWAG_RULE_BT0021_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@H]2N(C(=O)C2(NC(=O)C3S/C(/S3)=C(/C(=O)N)\C(O)=O)O)C(=C(C1)CSC=4N(N=NN4)C)C(O)=O		EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)C3S/C(/S3)=C(/C(=O)[O-])\C(O)=O)C(=C(C1)CSC=4N(N=NN4)C)C(O)=O		EAWAG_RULE_BT0027		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@H]2N(C(=O)[C@@]2(OC)N)C(=C(C1)CSC=3N(N=NN3)C)C(O)=O	12906742	EAWAG_RULE_BT0067_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	C(=O)(C1S/C(/S1)=C(/C(=O)N)\C(O)=O)O		EAWAG_RULE_BT0067_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)C3S/C(/S3)=C(/C(=O)N)\C(O)=O)C(=C(C1)CS(C=4N(N=NN4)C)=O)C(O)=O		EAWAG_RULE_BT0162		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1([C@H]2N(C(=O)[C@@]2(OC)NC(=O)C3S/C(/S3)=C(/C(=O)N)\C(O)=O)C(=C(C1)CSC=4N(N=NN4)C)C(O)=O)=O		EAWAG_RULE_BT0162		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)C3S/C(/S3=O)=C(/C(=O)N)\C(O)=O)C(=C(C1)CSC=4N(N=NN4)C)C(O)=O		EAWAG_RULE_BT0162		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)C3S(/C(/S3)=C(/C(=O)N)\C(O)=O)=O)C(=C(C1)CSC=4N(N=NN4)C)C(O)=O		EAWAG_RULE_BT0162		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	SCC(=C(N1C([C@](C1=O)(OC)NC(=O)C2S/C(/S2)=C(/C(=O)N)\C(O)=O)=O)C(O)=O)CSC=3N(N=NN3)C		EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)C3S/C(/S3)=C(/C(=O)N)\C(O)=O)C(=C(C1)C=O)C(O)=O		EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	SC=1N(N=NN1)C	83214	EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S[C@H]1N(C(=O)[C@@]1(OC)NC(=O)C2S/C(/S2)=C(/C(=O)N)\C(O)=O)C(=C(C=O)CSC=3N(N=NN3)C)C(O)=O		EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@H]2N(C(=O)[C@@]2(OC)NC(=O)C(S\C(\S)=C(/C(=O)N)\C(O)=O)=O)C(=C(C1)CSC=3N(N=NN3)C)C(O)=O		EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00216	CID:53025	CAS:69712-56-7	CO[C@@]1(NC(=O)C2S/C(=C(\C(=O)O)/C(=O)N)/S2)C(=O)N2[C@@H]1SCC(=C2C(=O)O)CSc1nnnn1C	S1[C@@H](NC(=C(C1)CSC=2N(N=NN2)C)C(O)=O)[C@](C(=O)[O-])(OC)NC(=O)C3S/C(/S3)=C(/C(=O)N)\C(O)=O		EAWAG_RULE_BT0430		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	ClC1=C(OC2=C(Cl)C=CC=C2)C=C3N=C(SC)NC3=C1		EAWAG_RULE_BT0029		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	ClC1=C(OC2=CC(Cl)=CC=C2)C=C3N=C(SC)NC3=C1		EAWAG_RULE_BT0029		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	C1=C(OC2=C(Cl)C(Cl)=CC=C2)C=C3N=C(SC)NC3=C1	20345012	EAWAG_RULE_BT0029		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	ClC1=C(OC2=C(Cl)C(Cl)=CC=C2)C=C3N=C(S(C)=O)NC3=C1	127657	EAWAG_RULE_BT0162		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	ClC1=C(OC2=C(Cl)C(Cl)=CC=C2)C=C3N=C(S)NC3=C1	4414182	EAWAG_RULE_BT0259		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	ClC1=C(O)C=C2N=C(SC)NC2=C1	168435802	EAWAG_RULE_BT0374_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	C1(=C(C(Cl)=CC=C1)O)O	19928	EAWAG_RULE_BT0374_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	C1(=C(C=C2N=C(SC)NC2=C1)O)O	54370794	EAWAG_RULE_BT0374_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	OC1=C(Cl)C(Cl)=CC=C1	11334	EAWAG_RULE_BT0374_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	ClC1=C([CH](=C2N=C(SC)NC2=C1)O)O		EAWAG_RULE_BT0374_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00179	CID:50248	CAS:68786-66-3	CSc1[nH]c2c(n1)cc(c(c2)Cl)Oc1cccc(c1Cl)Cl	OC1=C(Cl)C(Cl)=CC=C1	11334	EAWAG_RULE_BT0374_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00261	CID:637511	CAS:104-55-2	O=C/C=C/c1ccccc1	O=C(/C=C/C1=CC=CC=C1)[O-]	5957728	EAWAG_RULE_BT0003		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00036	CID:13450	CAS:886-50-0	CCNc1nc(SC)nc(n1)NC(C)(C)C	S(C=1N=C(NC(C)(C)C)N=C(N)N1)C	13019211	EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00036	CID:13450	CAS:886-50-0	CCNc1nc(SC)nc(n1)NC(C)(C)C	O=CC	177	EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00036	CID:13450	CAS:886-50-0	CCNc1nc(SC)nc(n1)NC(C)(C)C	C=1(N=C(NC(C)(C)C)N=C(NCC)N1)O	5151089	EAWAG_RULE_BT0330_PATTERN6		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00198	CID:5280961	CAS:446-72-0	Oc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O	O1C=2C(C(=O)C(C3=CC=C(O)C=C3)=C1)=C(O)C(=C(O)C2)O	6063386	EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00198	CID:5280961	CAS:446-72-0	Oc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O	O1C=2C(C(=O)C(C3=CC=C(O)C=C3)=C1)=C(O)C=C(O)C2O	5492944	EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00198	CID:5280961	CAS:446-72-0	Oc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O	O1C=2C(C(=O)C(C3=CC(=C(O)C=C3)O)=C1)=C(O)C=C(O)C2	5281801	EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00247	CID:60164	CAS:106685-40-9	COc1ccc(cc1C12CC3CC(C2)CC(C1)C3)c1ccc2c(c1)ccc(c2)C(=O)O	C1(=C(C23CC4CC(C2)CC(C3)C4)C=C(C=C1)C5=CC6=C(C=C5)C=C(C=C6)C(O)=O)O	135411	EAWAG_RULE_BT0023_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00247	CID:60164	CAS:106685-40-9	COc1ccc(cc1C12CC3CC(C2)CC(C1)C3)c1ccc2c(c1)ccc(c2)C(=O)O	O(C1=C(C23CC4C(C(C2)CC(C3)C4)O)C=C(C=C1)C5=CC6=C(C=C5)C=C(C=C6)C(O)=O)C		EAWAG_RULE_BT0242_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00247	CID:60164	CAS:106685-40-9	COc1ccc(cc1C12CC3CC(C2)CC(C1)C3)c1ccc2c(c1)ccc(c2)C(=O)O	O(C1=C(C23CC4(CC(C2)CC(C3)C4)O)C=C(C=C1)C5=CC6=C(C=C5)C=C(C=C6)C(O)=O)C	71587982	EAWAG_RULE_BT0241		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00300	CID:70291	CAS:935-92-2	O=C1C=C(C)C(=O)C(=C1C)C	O=C1C(=CC(C(=C(C)O1)C)=O)C		EAWAG_RULE_BT0071		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00300	CID:70291	CAS:935-92-2	O=C1C=C(C)C(=O)C(=C1C)C	O=C1C(=C(C)OC(=O)C=C1C)C		EAWAG_RULE_BT0071		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00300	CID:70291	CAS:935-92-2	O=C1C=C(C)C(=O)C(=C1C)C	OC1C(C(C(O)CC1C)C)C	140428010	EAWAG_RULE_BT0107		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00300	CID:70291	CAS:935-92-2	O=C1C=C(C)C(=O)C(=C1C)C	O=C1C(C(C(=O)C=C1C)C)C	22677024	EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00300	CID:70291	CAS:935-92-2	O=C1C=C(C)C(=O)C(=C1C)C	O=C1C(=C(C(=O)CC1C)C)C	21696360	EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00269	CID:6453524	CAS:2761-77-5	CN1CCCc2c3C1Cc1ccc(c(c1-c3ccc2)O)O	OC=1C=2C=3C=4C(N(CCCC4C=CC3)C)CC2C=C(C1O)O		EAWAG_RULE_BT0014		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00269	CID:6453524	CAS:2761-77-5	CN1CCCc2c3C1Cc1ccc(c(c1-c3ccc2)O)O	OC=1C=2C=3C(C(CC2C=CC1O)=O)=C(CCCNC)C=CC3		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00269	CID:6453524	CAS:2761-77-5	CN1CCCc2c3C1Cc1ccc(c(c1-c3ccc2)O)O	OC=1C=2C=3C(C(NC)CC2C=CC1O)=C(CCC=O)C=CC3		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00269	CID:6453524	CAS:2761-77-5	CN1CCCc2c3C1Cc1ccc(c(c1-c3ccc2)O)O	OC=1C=2C=3C=4C(NCCCC4C=CC3)CC2C=CC1O		EAWAG_RULE_BT0063_PATTERN2		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00269	CID:6453524	CAS:2761-77-5	CN1CCCc2c3C1Cc1ccc(c(c1-c3ccc2)O)O	[O-]C(C(=CC=C1CC2C=3C(C1=O)=CC=CC3CCCN2C)O)=O		EAWAG_RULE_BT0342		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00295	CID:69213	CAS:615-94-1	OC1=CC(=O)C(=CC1=O)O	O=C1C(=O)C=C(O)C(=O)C1	175315968	EAWAG_RULE_BT0044		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00295	CID:69213	CAS:615-94-1	OC1=CC(=O)C(=CC1=O)O	OC=1C(=O)C=C(O)OC(=O)C1		EAWAG_RULE_BT0071		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00295	CID:69213	CAS:615-94-1	OC1=CC(=O)C(=CC1=O)O	OC1C(O)CC(O)C(O)C1	546000	EAWAG_RULE_BT0107		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00012	CID:10286	CAS:491-38-3	O=c1ccoc2c1cccc2	O1C=2C(=C(C(=CC2)O)O)C(=O)C=C1	21853366	EAWAG_RULE_BT0005_PATTERN3		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00012	CID:10286	CAS:491-38-3	O=c1ccoc2c1cccc2	O1C=2C(=CC(=C(C2)O)O)C(=O)C=C1	12087626	EAWAG_RULE_BT0005_PATTERN3		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00012	CID:10286	CAS:491-38-3	O=c1ccoc2c1cccc2	O1C=2C(=CC=C(C2O)O)C(=O)C=C1	21853376	EAWAG_RULE_BT0005_PATTERN3		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00268	CID:6450551	CAS:319460-85-0	CNC(=O)c1ccccc1Sc1ccc2c(c1)[nH]nc2/C=C/c1ccccn1	S(C1=CC=2NN=C(C2C=C1)/C=C/C=3N=CC=CC3)C=4C(=CC=CC4)C(=O)O	22978046	EAWAG_RULE_BT0067_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00268	CID:6450551	CAS:319460-85-0	CNC(=O)c1ccccc1Sc1ccc2c(c1)[nH]nc2/C=C/c1ccccn1	NC	6329	EAWAG_RULE_BT0067_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00268	CID:6450551	CAS:319460-85-0	CNC(=O)c1ccccc1Sc1ccc2c(c1)[nH]nc2/C=C/c1ccccn1	S(C1=CC=2NN=C(C2C=C1)/C=C/C=3N=CC=CC3)(C=4C(=CC=CC4)C(=O)NC)=O	86278350	EAWAG_RULE_BT0162		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00268	CID:6450551	CAS:319460-85-0	CNC(=O)c1ccccc1Sc1ccc2c(c1)[nH]nc2/C=C/c1ccccn1	S(C1=CC=2NN=C(C2C=C1)/C=C/C=3N=CC=CC3)C=4C(=CC=CC4)C(=O)N	22978044	EAWAG_RULE_BT0243		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00268	CID:6450551	CAS:319460-85-0	CNC(=O)c1ccccc1Sc1ccc2c(c1)[nH]nc2/C=C/c1ccccn1	CO	887	EAWAG_RULE_BT0243		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00268	CID:6450551	CAS:319460-85-0	CNC(=O)c1ccccc1Sc1ccc2c(c1)[nH]nc2/C=C/c1ccccn1	S(C1=CC=2NN=C(C2C=C1)CCC=3N=CC=CC3)C=4C(=CC=CC4)C(=O)NC	60182318	EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00252	CID:6129	CAS:63-25-2	CNC(=O)Oc1cccc2c1cccc2	OC=1C=2C(C=CC1)=CC=CC2	7005	EAWAG_RULE_BT0389		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00252	CID:6129	CAS:63-25-2	CNC(=O)Oc1cccc2c1cccc2	NC	6329	EAWAG_RULE_BT0389		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00067	CID:19211	CAS:3602-55-9	O=C1C=CC(=O)C(=C1)C(C)(C)C	O=C1C=CC(C=C(C(C)(C)C)O1)=O		EAWAG_RULE_BT0071		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00067	CID:19211	CAS:3602-55-9	O=C1C=CC(=O)C(=C1)C(C)(C)C	O=C1C(C(C)(C)C)=COC(=O)C=C1		EAWAG_RULE_BT0071		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00067	CID:19211	CAS:3602-55-9	O=C1C=CC(=O)C(=C1)C(C)(C)C	OC1C(C(C)(C)C)CC(O)CC1	117066595	EAWAG_RULE_BT0107		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00067	CID:19211	CAS:3602-55-9	O=C1C=CC(=O)C(=C1)C(C)(C)C	O=C1C(C(C)(C)C)CC(=O)C=C1	18406170	EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00067	CID:19211	CAS:3602-55-9	O=C1C=CC(=O)C(=C1)C(C)(C)C	O=C1C(C(C)(C)C)=CC(=O)CC1		EAWAG_RULE_BT0291_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00173	CID:4629	CAS:14698-29-4	O=C1CCCN1CC#CC[N+](C)(C)C	O=C1N(CCC1)CC#CC=O		EAWAG_RULE_BT0063_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00173	CID:4629	CAS:14698-29-4	O=C1CCCN1CC#CC[N+](C)(C)C	N(C)(C)C	1146	EAWAG_RULE_BT0063_PATTERN1		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00173	CID:4629	CAS:14698-29-4	O=C1CCCN1CC#CC[N+](C)(C)C	O=C1N(CCC1)CC=CC[N+](C)(C)C		EAWAG_RULE_BT0070		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
RID00173	CID:4629	CAS:14698-29-4	O=C1CCCN1CC#CC[N+](C)(C)C	O=C1NCCC1	12025	EAWAG_RULE_BT0243		Unspecified environmental bacterial enzyme	ENVMICRO		Biotransformer3
