id	chemical_name	pubchemid	casrn	latin_name	ecotox_species_group	ncbi_taxid	toxicity_type	endpoint	ppm_equivalent	trend	trend_description	effect	effect_description	measurement	measurement_description
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Dicentrarchus labrax	Fish	13489	Acute	EC50	0.6421059102671459	DEC	Decreasing	ENZ	Enzyme(s)	CEST	Cholinesterase
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Dicentrarchus labrax	Fish	13489	Acute	LC50	3.5	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Dicentrarchus labrax	Fish	13489	Chronic	NOEC	0.12500000000000003	DEC	Decreasing	ENZ	Enzyme(s)	CEST	Cholinesterase
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Labeo rohita	Fish	84645	Acute	LC50	4.320125540312764	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Labeo rohita	Fish	84645	Chronic	LOEL	0.23	DEC	Decreasing	BCM	Biochemistry	PRTL	Protein, total
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Labeo rohita	Fish	84645	Chronic	LOEL	0.23	DEC	Decreasing	ENZ	Enzyme(s)	ALPH	Alkaline phosphatase
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Lepomis macrochirus	Fish	13106	Acute	LC50	0.6126383719146451	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Lepomis macrochirus	Fish	13106	Acute	LC50	5.426729888004723	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Lepomis macrochirus	Fish	13106	Acute	LC50	0.69520532897729	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Lepomis macrochirus	Fish	13106	Chronic	NOEL	2.3100709726560478	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Oncorhynchus mykiss	Fish	8022	Acute	LC50	0.5	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Oncorhynchus mykiss	Fish	8022	Acute	LC50	0.19574338205844324	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Oncorhynchus mykiss	Fish	8022	Chronic	LOEL	1.6	INC	Increasing	BCM	Biochemistry	MCHG	Mean corpuscular hemoglobin
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Oncorhynchus mykiss	Fish	8022	Chronic	LOEL	1.6	INC	Increasing	CEL	Cell(s)	TWBC	White blood cell count, total
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Oncorhynchus mykiss	Fish	8022	Chronic	LOEL	1.136	INC	Increasing	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Oncorhynchus mykiss	Fish	8022	Chronic	LOEL	1.6	INC	Increasing	GEN	Genetics	H70R	HSP70 mRNA
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.005199999999999999	NC	Not coded	MOR	Mortality	SURV	Survival
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Oncorhynchus mykiss	Fish	8022	Chronic	NOEL	0.158113883008419	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Pimephales promelas	Fish	90988	Acute	LC50	7.641282878443886	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Poecilia reticulata	Fish	8081	Acute	EC50	0.4	NR	Not reported	FDB	Feeding behavior	GFDB	Feeding behavior, general
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Poecilia reticulata	Fish	8081	Acute	LC50	5.809999999999999	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Poecilia reticulata	Fish	8081	Acute	LC50	4.378698436750355	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Sparus aurata	Fish	8175	Chronic	NOEC	0.025	DEC	Decreasing	ENZ	Enzyme(s)	CEST	Cholinesterase
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Sparus aurata	Fish	8175	Chronic	NOEC	0.025	DEC	Decreasing	GEN	Genetics	RNDN	RNA to DNA ratio
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Sparus aurata	Fish	8175	Chronic	NOEL	0.10000000000000002	CHG	Change	ENZ	Enzyme(s)	GSTR	Glutathione S-transferase
RID00113	Dichlorvos	CID:3039	CAS:62-73-7	Sparus aurata	Fish	8175	Chronic	NOEL	0.10000000000000002	INC	Increasing	BCM	Biochemistry	HP70	Heat shock protein 70 
RID00115	Bromocriptine	CID:31101	CAS:25614-03-3	Carassius auratus	Fish	7957	Chronic	NOEC	19.999999999999996	DEC	Decreasing	HRM	Hormone(s)	GNTP	Gonadotropin
RID00115	Bromocriptine	CID:31101	CAS:25614-03-3	Carassius auratus	Fish	7957	Chronic	NOEC	19.999999999999996	INC	Increasing	HRM	Hormone(s)	GNTP	Gonadotropin
RID00116	Diuron	CID:3120	CAS:330-54-1	Artemia salina	Crustaceans	85549	Acute	LC50	12.01	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Carassius auratus	Fish	7957	Acute	LC50	5.8	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Carassius auratus	Fish	7957	Chronic	LOEL	0.005000000000000002	DEC	Decreasing	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Acute	EC50	2.332	INC	Increasing	DVP	Development	ABNM	Abnormal
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Acute	LC50	1.0	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	LOEL	0.0003000000000000001	INC	Increasing	CEL	Cell(s)	GRAN	Granulocyte
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	LOEL	0.0009486832980505138	INC	Increasing	GEN	Genetics	ACRD	Abnormal chromosomal distribution
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	2.000000000000001e-06	DEC	Decreasing	BCM	Biochemistry	ROXS	Reactive oxygen species
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	0.0008000000000000003	DEC	Decreasing	GEN	Genetics	LMPM	Lipopolysaccharide-binding protein/mammalian bactericidal/permeability increasing protein mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	0.0008000000000000003	DEC	Decreasing	GEN	Genetics	M88M	Myeloid differentiation primary response protein MyD88 mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	0.0008000000000000003	DEC	Decreasing	GEN	Genetics	MEPM	Macrophage expressed protein 1-like protein mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	3.9999999999999996e-05	DEC	Decreasing	REP	Reproduction	FERZ	Fertilization
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	6.839903786706795e-06	INC	Increasing	DVP	Development	ABNM	Abnormal
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	0.0008000000000000003	INC	Increasing	ENZ	Enzyme(s)	PHLD	Phenoloxidase
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	0.0008000000000000003	INC	Increasing	ENZ	Enzyme(s)	SODA	Superoxide dismutase (SOD) enzyme activity
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	2.000000000000001e-06	INC	Increasing	GEN	Genetics	DNAC	DNA concentration
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	0.0008000000000000003	INC	Increasing	GEN	Genetics	LMPM	Lipopolysaccharide-binding protein/mammalian bactericidal/permeability increasing protein mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	0.0008000000000000003	INC	Increasing	GEN	Genetics	LZMR	Lysozyme mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	0.0008000000000000003	INC	Increasing	GEN	Genetics	SODM	Superoxide dismutase mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEC	0.0008000000000000003	INC	Increasing	GEN	Genetics	TIMM	Tissue inhibitor of metalloproteinases mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Crassostrea gigas	Molluscs	29159	Chronic	NOEL	0.0003000000000000001	INC	Increasing	GEN	Genetics	ACRD	Abnormal chromosomal distribution
RID00116	Diuron	CID:3120	CAS:330-54-1	Ctenopharyngodon idella	Fish	7959	Acute	LC50	40.02248735560188	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Cyprinus carpio	Fish	7962	Acute	LC50	3.0463092423455627	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Danio rerio	Fish	7955	Chronic	NOEC	0.6992940000000001	INC	Increasing	DVP	Development	ABNM	Abnormal
RID00116	Diuron	CID:3120	CAS:330-54-1	Danio rerio	Fish	7955	Chronic	NOEC	0.0010000000000000002	INC	Increasing	GEN	Genetics	DAMG	Damage
RID00116	Diuron	CID:3120	CAS:330-54-1	Daphnia magna	Crustaceans	35525	Acute	EC50	6.1997127682239395	INC	Increasing	ITX	Intoxication	IMBL	Immobile
RID00116	Diuron	CID:3120	CAS:330-54-1	Daphnia magna	Crustaceans	35525	Acute	EC50	8.4	NC	Not coded	ITX	Intoxication	IMBL	Immobile
RID00116	Diuron	CID:3120	CAS:330-54-1	Daphnia magna	Crustaceans	35525	Acute	EC50	46.99999999999999	NR	Not reported	ITX	Intoxication	IMBL	Immobile
RID00116	Diuron	CID:3120	CAS:330-54-1	Daphnia magna	Crustaceans	35525	Acute	LC50	7.484776780000002	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Daphnia magna	Crustaceans	35525	Acute	LC50	0.4	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.2	NC	Not coded	NER	Unspecified	NRNR	Endpoint reported without a specific effect
RID00116	Diuron	CID:3120	CAS:330-54-1	Daphnia magna	Crustaceans	35525	Chronic	NOEL	4.999999999999999	NC	Not coded	ITX	Intoxication	IMBL	Immobile
RID00116	Diuron	CID:3120	CAS:330-54-1	Lepomis macrochirus	Fish	13106	Acute	EC50	7.400000000000001	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Lepomis macrochirus	Fish	13106	Acute	LC50	10.86664256734572	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Lepomis macrochirus	Fish	13106	Acute	LC50	18.870775921266127	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Lepomis macrochirus	Fish	13106	Acute	LC50	8.338609821884344	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Acute	LC50	19.22420349455343	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	DEC	Decreasing	GEN	Genetics	3IDM	Type III iodothyronine deiodinase mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	4.1070000000000005e-05	DEC	Decreasing	GEN	Genetics	KP9M	Krueppel-like factor 9
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	DEC	Decreasing	GEN	Genetics	THRA	Thyroid hormone receptor alpha mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	DEC	Decreasing	GRO	Growth	COND	Condition index
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	10.497618777608569	DEC	Decreasing	GRO	Growth	DWGT	Dry weight (AQUIRE only)
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	20.541421567165216	DEC	Decreasing	GRO	Growth	LGTH	Length
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.7776193114369274	DEC	Decreasing	GRO	Growth	WGHT	Weight
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	9.730929657540436e-05	INC	Increasing	GEN	Genetics	2IDM	Type II iodothyronine deiodinase mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	INC	Increasing	GEN	Genetics	3IDM	Type III iodothyronine deiodinase mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	9.730929657540436e-05	INC	Increasing	GEN	Genetics	BLZM	Basic leucine zipper ATF-like transcription factor 3 mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	INC	Increasing	GEN	Genetics	KP9M	Krueppel-like factor 9
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	INC	Increasing	GEN	Genetics	THRA	Thyroid hormone receptor alpha mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	INC	Increasing	GEN	Genetics	TRBM	Thyroid Hormone Receptor beta mRNA
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	INC	Increasing	GRO	Growth	COND	Condition index
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	INC	Increasing	GRO	Growth	SVLL	Snout-vent length
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	INC	Increasing	GRO	Growth	WGHT	Weight
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	9.730929657540436e-05	INC	Increasing	HRM	Hormone(s)	TRII	Triiodothyronine
RID00116	Diuron	CID:3120	CAS:330-54-1	Lithobates catesbeianus	Amphibians	8400	Chronic	NOEC	0.00023056000000000004	INC	Increasing	MPH	Morphology	LGTH	Length
RID00116	Diuron	CID:3120	CAS:330-54-1	Oncorhynchus mykiss	Fish	8022	Acute	EC50	4.3	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Oncorhynchus mykiss	Fish	8022	Acute	LC50	7.265904953449872	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Oncorhynchus mykiss	Fish	8022	Acute	LC50	9.68922884164149	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	2.3309800000000003	DEC	Decreasing	ENZ	Enzyme(s)	ARMT	Aromatase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Acute	LC50	10.135101039999999	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	DEC	Decreasing	BCM	Biochemistry	MLDH	Malondialdehyde
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	DEC	Decreasing	ENZ	Enzyme(s)	BROD	Benzylresorufin O-deethylase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	DEC	Decreasing	ENZ	Enzyme(s)	CTLS	Catalase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	DEC	Decreasing	ENZ	Enzyme(s)	G6PD	Glucose-6-phosphate dehydrogenase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	DEC	Decreasing	ENZ	Enzyme(s)	GLPX	Glutathione peroxidase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	DEC	Decreasing	ENZ	Enzyme(s)	GSTR	Glutathione S-transferase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	DEC	Decreasing	ENZ	Enzyme(s)	PROD	Pentylresorufin O-deethylase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	DEC	Decreasing	ENZ	Enzyme(s)	SODA	Superoxide dismutase (SOD) enzyme activity
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	5.734999999999998e-05	DEC	Decreasing	ENZ	Enzyme(s)	XBME	Xenobiotic metabolizing enzymes
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	6.789999999999997e-05	DEC	Decreasing	GRO	Growth	WGHT	Weight
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	6.789999999999997e-05	DEC	Decreasing	HIS	Histology	EXCS	Extracellular space
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	6.789999999999997e-05	DEC	Decreasing	HRM	Hormone(s)	AHPG	17 alpha-Hydroxyprogesterone
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	8.659999999999994e-05	DEC	Decreasing	HRM	Hormone(s)	CRTS	Cortisol
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	6.789999999999997e-05	DEC	Decreasing	HRM	Hormone(s)	ESDL	17-beta Estradiol
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.00021063999999999995	DEC	Decreasing	HRM	Hormone(s)	G11K	Glucuronidated 11-Ketotestosterone
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	8.659999999999994e-05	DEC	Decreasing	HRM	Hormone(s)	KTST	11-Ketotestosterone
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.00021063999999999995	DEC	Decreasing	MPH	Morphology	DMTR	Diameter
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.00021063999999999995	DEC	Decreasing	MPH	Morphology	SMIX	Organ weight in relationship to body weight
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	6.789999999999997e-05	DEC	Decreasing	REP	Reproduction	EVOC	Early vitellogenic oocyte
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.00021063999999999995	DEC	Decreasing	REP	Reproduction	SPCL	Sperm cell counts
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.00021063999999999995	DEC	Decreasing	REP	Reproduction	SPMC	Spermatocytes
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.00021063999999999995	DEC	Decreasing	REP	Reproduction	SPMG	Spermatigonia
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	8.659999999999994e-05	INC	Increasing	BEH	Behavior	AGGT	Aggression
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.00021063999999999995	INC	Increasing	DVP	Development	FORM	Organ/tissue formation
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	INC	Increasing	ENZ	Enzyme(s)	ALDH	Aldehyde dehydrogenase (ALDH)
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	5.734999999999998e-05	INC	Increasing	ENZ	Enzyme(s)	BROD	Benzylresorufin O-deethylase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	INC	Increasing	ENZ	Enzyme(s)	EROD	7-Ethoxyresorufin O-deethylase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	INC	Increasing	ENZ	Enzyme(s)	G6PD	Glucose-6-phosphate dehydrogenase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0001276243452480756	INC	Increasing	ENZ	Enzyme(s)	GLRE	Glutathione reductase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	INC	Increasing	ENZ	Enzyme(s)	GSTR	Glutathione S-transferase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	INC	Increasing	ENZ	Enzyme(s)	PROD	Pentylresorufin O-deethylase
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.0002840100000000001	INC	Increasing	ENZ	Enzyme(s)	SODA	Superoxide dismutase (SOD) enzyme activity
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	6.789999999999997e-05	INC	Increasing	FDB	Feeding behavior	FCNS	Food consumption
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	8.659999999999994e-05	INC	Increasing	GRO	Growth	LGTH	Length
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	8.659999999999994e-05	INC	Increasing	GRO	Growth	WGHT	Weight
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	8.659999999999994e-05	INC	Increasing	HRM	Hormone(s)	DOPA	Dopamine
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	8.659999999999994e-05	INC	Increasing	HRM	Hormone(s)	SRTN	Serotonin
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	8.659999999999994e-05	INC	Increasing	HRM	Hormone(s)	TSTR	Testosterone
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	4.6619600000000005	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	6.789999999999997e-05	INC	Increasing	MPH	Morphology	SMIX	Organ weight in relationship to body weight
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	6.789999999999997e-05	INC	Increasing	REP	Reproduction	ATOC	Atretic oocyte
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	6.789999999999997e-05	INC	Increasing	REP	Reproduction	FVOC	Final vitellogenic oocyte
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.00021063999999999995	INC	Increasing	REP	Reproduction	SPCL	Sperm cell counts
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.00021063999999999995	INC	Increasing	REP	Reproduction	SPMC	Spermatocytes
RID00116	Diuron	CID:3120	CAS:330-54-1	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.00021063999999999995	INC	Increasing	REP	Reproduction	SPMG	Spermatigonia
RID00116	Diuron	CID:3120	CAS:330-54-1	Paracentrotus lividus	Invertebrates	7656	Acute	EC50	5.600000000000001	DEC	Decreasing	DVP	Development	DVLP	Slowed, Retarded, Delayed or Non-development
RID00116	Diuron	CID:3120	CAS:330-54-1	Paracentrotus lividus	Invertebrates	7656	Acute	EC50	5.09	DEC	Decreasing	REP	Reproduction	FERZ	Fertilization
RID00116	Diuron	CID:3120	CAS:330-54-1	Paracentrotus lividus	Invertebrates	7656	Acute	EC50	2.1532765730393297	INC	Increasing	DVP	Development	ABNM	Abnormal
RID00116	Diuron	CID:3120	CAS:330-54-1	Paracentrotus lividus	Invertebrates	7656	Acute	EC50	2.87	INC	Increasing	REP	Reproduction	FERZ	Fertilization
RID00116	Diuron	CID:3120	CAS:330-54-1	Paracentrotus lividus	Invertebrates	7656	Chronic	LOEL	1.0	DEC	Decreasing	REP	Reproduction	FERZ	Fertilization
RID00116	Diuron	CID:3120	CAS:330-54-1	Paracentrotus lividus	Invertebrates	7656	Chronic	LOEL	0.5	INC	Increasing	DVP	Development	ABNM	Abnormal
RID00116	Diuron	CID:3120	CAS:330-54-1	Penaeus monodon	Crustaceans	6687	Chronic	NOEC	0.17238329385413195	DEC	Decreasing	DVP	Development	MMPH	Metamorphosis
RID00116	Diuron	CID:3120	CAS:330-54-1	Pimephales promelas	Fish	90988	Acute	EC50	2.7971760000000003	DEC	Decreasing	ENZ	Enzyme(s)	EPHY	Epoxide hydrase
RID00116	Diuron	CID:3120	CAS:330-54-1	Pimephales promelas	Fish	90988	Acute	LC50	15.633695612285464	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Pimephales promelas	Fish	90988	Acute	LC50	14.2	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00116	Diuron	CID:3120	CAS:330-54-1	Pimephales promelas	Fish	90988	Chronic	NOEC	0.014499999999999997	DEC	Decreasing	DVP	Development	NORM	Normal
