id	pubchemid	casrn	aquaculture_predator_species	prey_species	toxicity_type	endpoint	ppm_equivalent
RID00105	CID:2730	CAS:2921-88-2	Seriola dumerili	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Seriola dumerili	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Seriola dumerili	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Salmo trutta	Valvata piscinalis	Chronic	NOEL	4.599753920000002
RID00105	CID:2730	CAS:2921-88-2	Salmo trutta	Tinca tinca	Chronic	LOEL	181.00000000000006
RID00105	CID:2730	CAS:2921-88-2	Salmo trutta	Tinca tinca	Acute	LC50	0.045000000000000005
RID00105	CID:2730	CAS:2921-88-2	Salmo trutta	Simulium vittatum	Acute	LC50	0.00045462293478339144
RID00105	CID:2730	CAS:2921-88-2	Salmo trutta	Sialis lutaria	Chronic	NOEC	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Salmo trutta	Sialis lutaria	Acute	LC50	2.663813056503778
RID00105	CID:2730	CAS:2921-88-2	Seriola dumerili	Arthropoda	Chronic	NOEC	0.00011272447033679136
RID00105	CID:2730	CAS:2921-88-2	Pandalus borealis	Ostracoda	Chronic	NOEC	0.0024887106486568933
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Oncorhynchus mykiss	Acute	LC50	0.03251540653760214
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Oligochaeta	Chronic	NOEC	0.006193680692738203
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Artemia salina	Acute	LC50	0.3637334828259805
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Artemia salina	Acute	EC50	0.12299999999999997
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Artemia franciscana	Acute	LC50	17.999999999999996
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Polyarthra remata	Chronic	NOEC	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Plecoptera	Acute	LC50	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Ostracoda	Chronic	NOEC	0.0024887106486568933
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Mollusca	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Keratella cochlearis	Chronic	NOEC	0.0003358571124749333
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Keratella cochlearis	Chronic	LOEL	0.0017000000000000001
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Copepoda	Chronic	NOEC	0.0027
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Chironomidae	Chronic	NOEL	0.000173205080756888
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Chironomidae	Chronic	NOEC	0.0005100000000000001
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Chironomidae	Chronic	LOEL	0.0004605779351596906
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Artemia salina	Chronic	LOEL	0.8439490505948805
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Artemia salina	Chronic	NOEC	0.35000000000000003
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Ceratopogonidae	Chronic	NOEC	0.002207809557634348
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Ephemeroptera	Chronic	LOEL	2.9999999999999977e-05
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Chironomidae	Chronic	NOEL	0.000173205080756888
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Chironomidae	Chronic	NOEC	0.0005100000000000001
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Chironomidae	Chronic	LOEL	0.0004605779351596906
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Spodoptera frugiperda	Chronic	NOEL	0.5
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Spodoptera frugiperda	Chronic	LOEL	0.5
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Spodoptera frugiperda	Acute	LC50	229.36571844799275
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Ostracoda	Chronic	NOEC	0.0024887106486568933
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Ephemeroptera	Chronic	LOEL	2.9999999999999977e-05
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Diptera	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Diptera	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Chironomidae	Chronic	NOEL	0.000173205080756888
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Chironomidae	Chronic	NOEC	0.0005100000000000001
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Chironomidae	Chronic	LOEL	0.0004605779351596906
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Ceratopogonidae	Chronic	NOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Poecilia reticulata	Ceratopogonidae	Chronic	LOEL	0.0010000000000000002
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Pimephales promelas	Amphipoda	Acute	LC50	0.00010999999999999999
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Mollusca	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Pangasius pangasius	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Pangasianodon hypophthalmus	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Pangasianodon hypophthalmus	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Pangasianodon hypophthalmus	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Pangasianodon hypophthalmus	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Pangasianodon hypophthalmus	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Pangasianodon hypophthalmus	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Pangasianodon hypophthalmus	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Anax junius	Chronic	NOEL	0.00122
RID00105	CID:2730	CAS:2921-88-2	Pandalus borealis	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Paracentrotus lividus	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Paracentrotus lividus	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Paracentrotus lividus	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Paracentrotus lividus	Copepoda	Chronic	NOEC	0.0027
RID00105	CID:2730	CAS:2921-88-2	Piaractus mesopotamicus	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Piaractus mesopotamicus	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Perna canaliculus	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Perna canaliculus	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Penaeus vannamei	Bacillariophyceae	Chronic	NOEC	2.0
RID00105	CID:2730	CAS:2921-88-2	Penaeus monodon	Mollusca	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Penaeus monodon	Gastropoda	Chronic	NOEC	0.013228756555322959
RID00105	CID:2730	CAS:2921-88-2	Penaeus monodon	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Penaeus monodon	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Penaeus monodon	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Gastropoda	Chronic	NOEC	0.013228756555322959
RID00105	CID:2730	CAS:2921-88-2	Penaeus monodon	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Penaeus monodon	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Paralichthys olivaceus	Mollusca	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Paralichthys olivaceus	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Paralichthys olivaceus	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Paralichthys olivaceus	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Paracentrotus lividus	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Paracentrotus lividus	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Paracentrotus lividus	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Paracentrotus lividus	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Paracentrotus lividus	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Penaeus monodon	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Cyprinus carpio	Chronic	LOEL	0.004316473113770259
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Cyprinus carpio	Acute	LC50	0.032293561573835276
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Cyprinus carpio	Acute	EC50	0.02
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Curculionidae	Chronic	LOEL	29.956607000000005
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Ctenopharyngodon idella	Acute	LC50	0.13825859389740947
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Corixidae	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Collembola	Chronic	LOEL	44999.999999999985
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Coenagrionidae	Chronic	NOEC	0.002977611105907657
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Coenagrionidae	Acute	EC50	0.0005000000000000001
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Cloeon dipterum	Chronic	NOEC	0.0008039982131288866
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Cloeon dipterum	Acute	LC50	0.0005438939785523023
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Cloeon dipterum	Acute	EC50	0.00041272875021001933
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Chironomidae	Chronic	NOEL	0.000173205080756888
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Chironomidae	Chronic	NOEC	0.0005100000000000001
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Chironomidae	Chronic	LOEL	0.0004605779351596906
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Ceratopogonidae	Chronic	NOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Ceratopogonidae	Chronic	NOEC	0.002207809557634348
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Ceratopogonidae	Chronic	LOEL	0.0010000000000000002
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Cyprinus carpio	Chronic	NOEC	0.01778421845149337
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Cyprinus carpio	Chronic	NOEL	0.0036682420857953174
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Diptera	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Diptera	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Leptoceridae	Acute	LC50	0.000818474190185616
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Lepidoptera	Chronic	LOEL	1268.687628302251
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Hygrotus versicolor	Chronic	NOEC	0.006193680692738203
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Hydracarina	Chronic	NOEL	0.03200000000000001
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Homoptera	Chronic	NOEL	2.9956607
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Homoptera	Chronic	LOEL	2.9956607
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Heptageniidae	Chronic	NOEL	0.004000000000000002
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Carassius carassius	Acute	LC50	0.013999999999999993
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Heptageniidae	Chronic	NOEC	0.00015779733838059494
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Heptageniidae	Acute	LC50	0.00216515344701575
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Gasterosteus aculeatus	Acute	LC50	0.010672394295564613
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Gammarus pulex	Chronic	NOEC	0.0006374779894765816
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Gammarus pulex	Acute	LC50	0.00042433040799477414
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Gammarus pulex	Acute	EC50	0.0004550311463037744
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Gammarus lacustris	Acute	LC50	0.00032217271446186556
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Gammarus fossarum	Chronic	NOEC	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Gammarus fossarum	Acute	LC50	0.003310973151186332
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Esox lucius	Acute	LC50	0.0032999999999999987
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Ephemeroptera	Chronic	LOEL	2.9999999999999977e-05
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Heptageniidae	Chronic	LOEL	0.007000000000000003
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Oligochaeta	Chronic	NOEL	0.03200000000000001
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Carassius auratus	Acute	LC50	1.62345926958455
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Caenis luctuosa	Chronic	NOEC	0.002207809557634348
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Ephemeroptera	Chronic	LOEL	2.9999999999999977e-05
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Diptera	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Diptera	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Crustacea	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Crustacea	Chronic	NOEC	9.999999999999985e-12
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Crustacea	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Araneae	Chronic	LOEL	199.99999999999991
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Amphipoda	Acute	LC50	0.00010999999999999999
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Rana dalmatina	Chronic	NOEC	0.07071067811865477
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Rana dalmatina	Acute	LC50	5.1739999999999995
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Procambarus clarkii	Chronic	NOEC	0.01697056274847714
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Procambarus clarkii	Acute	LC50	0.027635738748325357
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Odonata	Acute	LC50	0.011400000000000002
RID00105	CID:2730	CAS:2921-88-2	Procambarus clarkii	Mollusca	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Mollusca	Chronic	NOEC	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Odonata	Acute	LC50	0.011400000000000002
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Palaemonetes argentinus	Acute	LC50	0.0004900000000000001
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Caenis horaria	Chronic	NOEC	0.002207809557634348
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Caenis horaria	Acute	EC50	0.00051924941018511
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Bacillariophyceae	Chronic	NOEC	2.0
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Asellus aquaticus	Chronic	NOEC	0.013228756555322959
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Asellus aquaticus	Acute	LC50	0.006284770176186987
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Asellus aquaticus	Acute	EC50	0.004208773703496478
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Animalia	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Animalia	Chronic	LOEL	0.0003000000000000001
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Anguilla anguilla	Acute	LC50	0.729745025396625
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Carassius auratus	Acute	EC50	6.0
RID00105	CID:2730	CAS:2921-88-2	Salmo salar	Amphipoda	Acute	LC50	0.00010999999999999999
RID00105	CID:2730	CAS:2921-88-2	Salmo macrostigma	Insecta	Chronic	NOEC	0.005000000000000002
RID00105	CID:2730	CAS:2921-88-2	Salmo macrostigma	Insecta	Chronic	LOEL	3.775695704085867
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Poecilia reticulata	Chronic	NOEL	0.0005000000000000001
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Poecilia reticulata	Chronic	NOEC	1.2397835210022552
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Poecilia reticulata	Chronic	LOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Poecilia reticulata	Acute	LC50	0.06567231514769997
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Poecilia reticulata	Acute	EC50	0.029999999999999995
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Plantae	Chronic	NOEL	0.010000000000000004
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Rhamdia quelen	Palaemonetes argentinus	Chronic	NOEC	2.300000000000001e-05
RID00105	CID:2730	CAS:2921-88-2	Salmo macrostigma	Insecta	Chronic	NOEL	0.14142135623730953
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Amphipoda	Acute	LC50	0.00010999999999999999
RID00105	CID:2730	CAS:2921-88-2	Micropterus salmoides	Poecilia reticulata	Acute	LC50	0.06567231514769997
RID00105	CID:2730	CAS:2921-88-2	Magallana gigas	Plantae	Chronic	NOEC	0.0032000000000000015
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Gammarus fossarum	Chronic	NOEC	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Gammarus fossarum	Acute	LC50	0.003310973151186332
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Daphnia magna	Chronic	NOEL	0.00039786099530120456
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Daphnia magna	Chronic	NOEC	0.00026503153432551953
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Daphnia magna	Chronic	LOEL	0.0007048404074682438
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Daphnia magna	Acute	LC50	0.0028590521350451608
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Daphnia magna	Acute	EC50	0.0005270267366078795
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Curculionidae	Chronic	LOEL	29.956607000000005
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Corixidae	Chronic	NOEC	0.0003162277660168384
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Corixa punctata	Acute	LC50	0.002855360793480183
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Corixa punctata	Acute	EC50	0.0023323807579381196
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Coenagrionidae	Chronic	NOEC	0.002977611105907657
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Coenagrionidae	Acute	EC50	0.0005000000000000001
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Cloeon dipterum	Chronic	NOEC	0.0008039982131288866
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Cloeon dipterum	Acute	LC50	0.0005438939785523023
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Cloeon dipterum	Acute	EC50	0.00041272875021001933
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Cladocera	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Cladocera	Chronic	NOEC	0.0008143252849784721
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Cladocera	Chronic	LOEL	0.0020740314426294162
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Chironomus tentans	Chronic	NOEL	7.937005259841e-05
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Chironomus tentans	Chronic	NOEC	0.0013364336093535326
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Gammarus lacustris	Acute	LC50	0.00032217271446186556
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Chironomus tentans	Chronic	LOEL	8.801117367933931e-05
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Gammarus pulex	Acute	EC50	0.0004550311463037744
RID00105	CID:2730	CAS:2921-88-2	Carassius carassius	Gammarus pulex	Chronic	NOEC	0.0006374779894765816
RID00105	CID:2730	CAS:2921-88-2	Channa striata	Arthropoda	Chronic	LOEL	0.00041133927602406253
RID00105	CID:2730	CAS:2921-88-2	Channa striata	Animalia	Chronic	NOEL	0.00010000000000000009
RID00105	CID:2730	CAS:2921-88-2	Channa striata	Animalia	Chronic	NOEC	0.0003162277660168384
