id	pubchemid	casrn	predicted_melting_point	experimental_melting_point	predicted_water_solubility_wskow	experimental_water_solubility	qsar_class	organism	duration	endpoint	concentration
RID00271	CID:64945	CAS:77-52-1	225.6970672607422		0.0018758095102384686		Neutral Organics	Mysid	96-hr	LC50	0.0003190568240825087
RID00153	CID:441140	CAS:17090-79-8	324.6690979003906		0.0031205015257000923		Neutral Organics	Fish	96-hr	LC50	4.55536413192749
RID00153	CID:441140	CAS:17090-79-8	324.6690979003906		0.0031205015257000923		Neutral Organics	Daphnid	48-hr	LC50	3.551129102706909
RID00153	CID:441140	CAS:17090-79-8	324.6690979003906		0.0031205015257000923		Neutral Organics	Green Algae	96-hr	EC50	9.807861328125
RID00153	CID:441140	CAS:17090-79-8	324.6690979003906		0.0031205015257000923		Neutral Organics	Fish (SW)	96-hr	LC50	5.85392951965332
RID00153	CID:441140	CAS:17090-79-8	324.6690979003906		0.0031205015257000923		Neutral Organics	Mysid	96-hr	LC50	0.4253104329109192
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Aliphatic Amines	Fish	96-hr	LC50	24.846529006958008
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Aliphatic Amines	Daphnid	48-hr	LC50	3.3895773887634277
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Aliphatic Amines	Green Algae	96-hr	EC50	2.1417155265808105
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Esters	Fish	96-hr	LC50	17.997392654418945
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Esters	Daphnid	48-hr	LC50	38.81089401245117
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Esters	Green Algae	96-hr	EC50	15.535810470581055
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Esters	Fish (SW)	96-hr	LC50	27.396926879882812
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Esters	Mysid	96-hr	LC50	17.628761291503906
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Esters	Fish	14-day	LC50	524.6595458984375
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Neutral Organics	Fish	96-hr	LC50	55.80711364746094
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Neutral Organics	Daphnid	48-hr	LC50	35.27001190185547
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Neutral Organics	Green Algae	96-hr	EC50	40.91038513183594
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Neutral Organics	Fish (SW)	96-hr	LC50	70.74662017822266
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Neutral Organics	Mysid	96-hr	LC50	23.96258544921875
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Ketone alcohols	Fish	96-hr	LC50	5.13444709777832
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Ketone alcohols	Daphnid	48-hr	LC50	4.310638904571533
RID00322	CID:84029	CAS:81103-11-9	349.8399963378906		0.3419828414916992		Ketone alcohols	Green Algae	96-hr	EC50	1.4333418607711792
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Neutral Organics	Fish	96-hr	LC50	3.735059195264512e-8
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Neutral Organics	Daphnid	48-hr	LC50	6.001669561328526e-8
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Neutral Organics	Green Algae	96-hr	EC50	0.0000032984289646265097
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Neutral Organics	Fish (SW)	96-hr	LC50	5.030254968119152e-8
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Neutral Organics	Mysid	96-hr	LC50	1.8120675099320138e-11
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Vinyl/Allyl Propargyl Ketones	Fish	96-hr	LC50	0.0002564913884270936
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Vinyl/Allyl Propargyl Ketones	Daphnid	48-hr	LC50	0.00013988678983878344
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Vinyl/Allyl Propargyl Ketones	Green Algae	96-hr	EC50	0.00000508077755512204
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Vinyl/Allyl Propargyl Ketones	Fish (SW)	96-hr	LC50	2.113996061536838e-10
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Vinyl/Allyl Propargyl Ketones	Mysid (SW)	96-hr	LC50	8.138990176265182e-11
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Ketone alcohols	Fish	96-hr	LC50	3.167715760810097e-7
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Ketone alcohols	Daphnid	48-hr	LC50	0.0000015338766843342455
RID00199	CID:5281224	CAS:472-61-7	315.96343994140625		7.896112097505181e-10		Ketone alcohols	Green Algae	96-hr	EC50	0.0000018905072920460952
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Esters	Fish	96-hr	LC50	1614.1876220703125
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Esters	Daphnid	48-hr	LC50	4442.2099609375
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Esters	Green Algae	96-hr	EC50	3348.001953125
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Esters	Fish (SW)	96-hr	LC50	3068.763671875
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Esters	Mysid	96-hr	LC50	3273.35888671875
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Esters	Fish	14-day	LC50	4925503
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Neutral Organics	Fish	96-hr	LC50	48572.65625
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Neutral Organics	Daphnid	48-hr	LC50	22527.896484375
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Neutral Organics	Green Algae	96-hr	EC50	7269.47705078125
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Neutral Organics	Fish (SW)	96-hr	LC50	60352.3984375
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Neutral Organics	Mysid	96-hr	LC50	197913.296875
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Phenols, Poly 	Fish	96-hr	LC50	688.5614624023438
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Phenols, Poly 	Daphnid	48-hr	LC50	12890.2431640625
RID00056	CID:16129778	CAS:1401-55-4	349.8399963378906		512.3592529296875		Phenols, Poly 	Green Algae	96-hr	EC50	73.42837524414062
RID00021	CID:1123	CAS:107-35-7	70.9052963256836		1000000	94900	Aliphatic Amines	Fish	96-hr	LC50	800715.375
RID00021	CID:1123	CAS:107-35-7	70.9052963256836		1000000	94900	Aliphatic Amines	Daphnid	48-hr	LC50	51170.23828125
RID00021	CID:1123	CAS:107-35-7	70.9052963256836		1000000	94900	Aliphatic Amines	Green Algae	96-hr	EC50	144924.21875
RID00021	CID:1123	CAS:107-35-7	70.9052963256836		1000000	94900	Neutral Organics	Fish	96-hr	LC50	67183104
RID00021	CID:1123	CAS:107-35-7	70.9052963256836		1000000	94900	Neutral Organics	Daphnid	48-hr	LC50	23251952
RID00021	CID:1123	CAS:107-35-7	70.9052963256836		1000000	94900	Neutral Organics	Green Algae	96-hr	EC50	2236694
RID00021	CID:1123	CAS:107-35-7	70.9052963256836		1000000	94900	Neutral Organics	Fish (SW)	96-hr	LC50	81906736
RID00021	CID:1123	CAS:107-35-7	70.9052963256836		1000000	94900	Neutral Organics	Mysid	96-hr	LC50	2300396032
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Esters	Fish	96-hr	LC50	20.09637451171875
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Esters	Daphnid	48-hr	LC50	46.88022994995117
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Esters	Green Algae	96-hr	EC50	23.010704040527344
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Esters	Fish (SW)	96-hr	LC50	32.863502502441406
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Esters	Mysid	96-hr	LC50	24.887075424194336
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Esters	Fish	14-day	LC50	2622.41748046875
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Neutral Organics	Fish	96-hr	LC50	129.6157684326172
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Neutral Organics	Daphnid	48-hr	LC50	74.14226531982422
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Neutral Organics	Green Algae	96-hr	EC50	56.94161605834961
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Neutral Organics	Fish (SW)	96-hr	LC50	163.25477600097656
RID00018	CID:10658	CAS:523-50-2	106.4500732421875		859.568603515625		Neutral Organics	Mysid	96-hr	LC50	114.92903900146484
RID00253	CID:6196	CAS:66-79-5	282.1141052246094		27.836673736572266		Neutral Organics	Fish	96-hr	LC50	1502.9432373046875
RID00253	CID:6196	CAS:66-79-5	282.1141052246094		27.836673736572266		Neutral Organics	Daphnid	48-hr	LC50	883.8538818359375
RID00253	CID:6196	CAS:66-79-5	282.1141052246094		27.836673736572266		Neutral Organics	Green Algae	96-hr	EC50	761.1749877929688
RID00253	CID:6196	CAS:66-79-5	282.1141052246094		27.836673736572266		Neutral Organics	Fish (SW)	96-hr	LC50	1896.4024658203125
RID00253	CID:6196	CAS:66-79-5	282.1141052246094		27.836673736572266		Neutral Organics	Mysid	96-hr	LC50	1089.5179443359375
RID00253	CID:6196	CAS:66-79-5	282.1141052246094		27.836673736572266		Amides 	Fish	96-hr	LC50	566.4591064453125
RID00253	CID:6196	CAS:66-79-5	282.1141052246094		27.836673736572266		Amides 	Daphnid	48-hr	LC50	520.238525390625
RID00253	CID:6196	CAS:66-79-5	282.1141052246094		27.836673736572266		Amides 	Green Algae	96-hr	EC50	79.00609588623047
RID00253	CID:6196	CAS:66-79-5	282.1141052246094		27.836673736572266		Amides 	Fish (SW)	96-hr	LC50	568.7935791015625
RID00253	CID:6196	CAS:66-79-5	282.1141052246094		27.836673736572266		Amides 	Mysid (SW)	96-hr	LC50	40.552215576171875
RID00130	CID:3641960	CAS:127-65-1	235.76791381835938		83723.59375		Neutral Organics	Fish	96-hr	LC50	29704.388671875
RID00130	CID:3641960	CAS:127-65-1	235.76791381835938		83723.59375		Neutral Organics	Daphnid	48-hr	LC50	13389.94140625
RID00130	CID:3641960	CAS:127-65-1	235.76791381835938		83723.59375		Neutral Organics	Green Algae	96-hr	EC50	3840.712646484375
RID00130	CID:3641960	CAS:127-65-1	235.76791381835938		83723.59375		Neutral Organics	Fish (SW)	96-hr	LC50	36840.13671875
RID00130	CID:3641960	CAS:127-65-1	235.76791381835938		83723.59375		Neutral Organics	Mysid	96-hr	LC50	148888.921875
RID00130	CID:3641960	CAS:127-65-1	235.76791381835938		83723.59375		Amides 	Fish	96-hr	LC50	5129.72607421875
RID00130	CID:3641960	CAS:127-65-1	235.76791381835938		83723.59375		Amides 	Daphnid	48-hr	LC50	7283.34716796875
RID00130	CID:3641960	CAS:127-65-1	235.76791381835938		83723.59375		Amides 	Green Algae	96-hr	EC50	250.2798309326172
RID00130	CID:3641960	CAS:127-65-1	235.76791381835938		83723.59375		Amides 	Fish (SW)	96-hr	LC50	3244.576904296875
RID00130	CID:3641960	CAS:127-65-1	235.76791381835938		83723.59375		Amides 	Mysid (SW)	96-hr	LC50	93.25787353515625
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Esters	Fish	96-hr	LC50	54.81397247314453
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Esters	Daphnid	48-hr	LC50	131.93234252929688
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Esters	Green Algae	96-hr	EC50	70.23462677001953
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Esters	Fish (SW)	96-hr	LC50	92.22982788085938
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Esters	Mysid	96-hr	LC50	74.52401733398438
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Esters	Fish	14-day	LC50	12990.8154296875
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Neutral Organics	Fish	96-hr	LC50	473.2234802246094
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Neutral Organics	Daphnid	48-hr	LC50	260.1544494628906
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Neutral Organics	Green Algae	96-hr	EC50	169.5513458251953
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Neutral Organics	Fish (SW)	96-hr	LC50	594.5061645507812
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Neutral Organics	Mysid	96-hr	LC50	560.0493774414062
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Amides 	Fish	96-hr	LC50	146.34274291992188
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Amides 	Daphnid	48-hr	LC50	150.0950469970703
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Amides 	Green Algae	96-hr	EC50	15.639803886413574
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Amides 	Fish (SW)	96-hr	LC50	130.70021057128906
RID00144	CID:42586	CAS:57837-19-1	130.4927978515625	71	1798.0736083984375		Amides 	Mysid (SW)	96-hr	LC50	7.401609420776367
RID10008		CAS:8014-09-3	75.5173568725586		42.86688995361328		Neutral Organics	Fish	96-hr	LC50	3.0208048820495605
RID10008		CAS:8014-09-3	75.5173568725586		42.86688995361328		Neutral Organics	Daphnid	48-hr	LC50	2.060009717941284
RID10008		CAS:8014-09-3	75.5173568725586		42.86688995361328		Neutral Organics	Green Algae	96-hr	EC50	3.27240252494812
RID10008		CAS:8014-09-3	75.5173568725586		42.86688995361328		Neutral Organics	Fish (SW)	96-hr	LC50	3.848403215408325
RID10008		CAS:8014-09-3	75.5173568725586		42.86688995361328		Neutral Organics	Mysid	96-hr	LC50	0.7460634708404541
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Aliphatic Amines	Fish	96-hr	LC50	1914.039794921875
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Aliphatic Amines	Daphnid	48-hr	LC50	217.15420532226562
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Aliphatic Amines	Green Algae	96-hr	EC50	197.59039306640625
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Anilines (Unhindered)	Fish	96-hr	LC50	1070.4449462890625
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Anilines (Unhindered)	Daphnid	48-hr	LC50	69.81053924560547
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Anilines (Unhindered)	Green Algae	96-hr	EC50	196.09588623046875
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Anilines (Unhindered)	Mysid	96-hr	LC50	453.68450927734375
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Esters	Fish	96-hr	LC50	1140.8658447265625
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Esters	Daphnid	48-hr	LC50	2761.069091796875
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Esters	Green Algae	96-hr	EC50	1490.9398193359375
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Esters	Fish (SW)	96-hr	LC50	1929.2396240234375
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Esters	Mysid	96-hr	LC50	1576.7030029296875
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Esters	Fish	14-day	LC50	300208.59375
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Neutral Organics	Fish	96-hr	LC50	10366.0888671875
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Neutral Organics	Daphnid	48-hr	LC50	5659.21630859375
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Neutral Organics	Green Algae	96-hr	EC50	3583.645263671875
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Neutral Organics	Fish (SW)	96-hr	LC50	13016.94140625
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Neutral Organics	Mysid	96-hr	LC50	12905.1025390625
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Amides 	Fish	96-hr	LC50	3140.83642578125
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Amides 	Daphnid	48-hr	LC50	3258.32275390625
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Amides 	Green Algae	96-hr	EC50	326.5592041015625
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Amides 	Fish (SW)	96-hr	LC50	2771.373046875
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Amides 	Mysid (SW)	96-hr	LC50	153.25518798828125
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Vinyl/Allyl Esters	Fish	96-hr	LC50	53.27083206176758
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Vinyl/Allyl Esters	Daphnid	48-hr	LC50	230.9437713623047
RID00260	CID:6328657	CAS:80370-57-6	349.8399963378906		22.843650817871094		Vinyl/Allyl Esters	Green Algae	96-hr	EC50	114.38246154785156
RID10009		CAS:8014-19-5	-10.776336669921875		255.79115295410156		Neutral Organics	Fish	96-hr	LC50	6.062202453613281
RID10009		CAS:8014-19-5	-10.776336669921875		255.79115295410156		Neutral Organics	Daphnid	48-hr	LC50	3.942553758621216
RID10009		CAS:8014-19-5	-10.776336669921875		255.79115295410156		Neutral Organics	Green Algae	96-hr	EC50	5.147583484649658
RID10009		CAS:8014-19-5	-10.776336669921875		255.79115295410156		Neutral Organics	Fish (SW)	96-hr	LC50	7.6993207931518555
RID10009		CAS:8014-19-5	-10.776336669921875		255.79115295410156		Neutral Organics	Mysid	96-hr	LC50	2.11387038230896
RID10009		CAS:8014-19-5	-10.776336669921875		255.79115295410156		Vinyl/Allyl Alcohols	Fish	96-hr	LC50	1.0958759784698486
RID10009		CAS:8014-19-5	-10.776336669921875		255.79115295410156		Vinyl/Allyl Alcohols	Daphnid	48-hr	LC50	2.4214062690734863
RID10009		CAS:8014-19-5	-10.776336669921875		255.79115295410156		Vinyl/Allyl Alcohols	Green Algae	96-hr	EC50	0.05236409604549408
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Neutral Organics	Fish	96-hr	LC50	1571.6265869140625
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Neutral Organics	Daphnid	48-hr	LC50	824.2582397460938
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Neutral Organics	Green Algae	96-hr	EC50	442.15582275390625
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Neutral Organics	Fish (SW)	96-hr	LC50	1968.400146484375
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Neutral Organics	Mysid	96-hr	LC50	2619.54150390625
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Benzyl Alcohols	Fish	96-hr	LC50	560.6802368164062
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Benzyl Alcohols	Daphnid	48-hr	LC50	418.3129577636719
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Benzyl Alcohols	Green Algae	96-hr	EC50	130.4960479736328
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Haloacetamides	Fish	96-hr	LC50	29.145488739013672
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Haloacetamides	Daphnid	48-hr	LC50	57.27397537231445
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Haloacetamides	Green Algae	96-hr	EC50	0.26282772421836853
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Haloacetamides	Fish (SW)	96-hr	LC50	67.40425872802734
RID00245	CID:5959	CAS:56-75-7	221.9753875732422		388.5118408203125	2500	Haloacetamides	Mysid (SW)	96-hr	LC50	871.1588134765625
RID00076	CID:2130	CAS:768-94-5	35.109161376953125		6292.43994140625		Aliphatic Amines	Fish	96-hr	LC50	14.932276725769043
RID00076	CID:2130	CAS:768-94-5	35.109161376953125		6292.43994140625		Aliphatic Amines	Daphnid	48-hr	LC50	1.8734666109085083
RID00076	CID:2130	CAS:768-94-5	35.109161376953125		6292.43994140625		Aliphatic Amines	Green Algae	96-hr	EC50	1.3969790935516357
RID00076	CID:2130	CAS:768-94-5	35.109161376953125		6292.43994140625		Neutral Organics	Fish	96-hr	LC50	50.019805908203125
RID00076	CID:2130	CAS:768-94-5	35.109161376953125		6292.43994140625		Neutral Organics	Daphnid	48-hr	LC50	29.579174041748047
RID00076	CID:2130	CAS:768-94-5	35.109161376953125		6292.43994140625		Neutral Organics	Green Algae	96-hr	EC50	26.063812255859375
RID00076	CID:2130	CAS:768-94-5	35.109161376953125		6292.43994140625		Neutral Organics	Fish (SW)	96-hr	LC50	63.137306213378906
RID00076	CID:2130	CAS:768-94-5	35.109161376953125		6292.43994140625		Neutral Organics	Mysid	96-hr	LC50	34.82875442504883
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Neutral Organics	Fish	96-hr	LC50	5595.82275390625
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Neutral Organics	Daphnid	48-hr	LC50	2766.393310546875
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Neutral Organics	Green Algae	96-hr	EC50	1162.2886962890625
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Neutral Organics	Fish (SW)	96-hr	LC50	6981.74560546875
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Neutral Organics	Mysid	96-hr	LC50	14333.884765625
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Benzyl Alcohols	Fish	96-hr	LC50	1947.2147216796875
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Benzyl Alcohols	Daphnid	48-hr	LC50	1379.9520263671875
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Benzyl Alcohols	Green Algae	96-hr	EC50	336.87127685546875
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Triazoles (Non-Fused)	Fish	96-hr	LC50	1049.9385986328125
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Triazoles (Non-Fused)	Daphnid	48-hr	LC50	377.1932678222656
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Triazoles (Non-Fused)	Green Algae	96-hr	EC50	41.83732986450195
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Triazoles (Non-Fused)	Fish (SW)	96-hr	LC50	5150.6728515625
RID00122	CID:3365	CAS:86386-73-4	170.60940551757812		4221.041015625		Triazoles (Non-Fused)	Mysid (SW)	96-hr	LC50	480.96551513671875
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Aliphatic Amines	Fish	96-hr	LC50	60042.80859375
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Aliphatic Amines	Daphnid	48-hr	LC50	5032.06201171875
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Aliphatic Amines	Green Algae	96-hr	EC50	8335.716796875
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Neutral Organics	Fish	96-hr	LC50	1380683.125
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Neutral Organics	Daphnid	48-hr	LC50	592639.9375
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Neutral Organics	Green Algae	96-hr	EC50	138840.765625
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Neutral Organics	Fish (SW)	96-hr	LC50	1706930.625
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Neutral Organics	Mysid	96-hr	LC50	9879658
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Vinyl/Allyl Propargyl Ketones	Fish	96-hr	LC50	55888.1796875
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Vinyl/Allyl Propargyl Ketones	Daphnid	48-hr	LC50	39016.1953125
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Vinyl/Allyl Propargyl Ketones	Green Algae	96-hr	EC50	250473.046875
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Vinyl/Allyl Propargyl Ketones	Fish (SW)	96-hr	LC50	93056592
RID00170	CID:4539	CAS:70458-96-7	314.6848449707031		177864.078125	190	Vinyl/Allyl Propargyl Ketones	Mysid (SW)	96-hr	LC50	3348781.5
RID00339	CID:971	CAS:144-62-7	62.96638488769531	189.5	1000000	220000	Neutral Organics	Fish	96-hr	LC50	456034.21875
RID00339	CID:971	CAS:144-62-7	62.96638488769531	189.5	1000000	220000	Neutral Organics	Daphnid	48-hr	LC50	175377.96875
RID00339	CID:971	CAS:144-62-7	62.96638488769531	189.5	1000000	220000	Neutral Organics	Green Algae	96-hr	EC50	26085.51171875
RID00339	CID:971	CAS:144-62-7	62.96638488769531	189.5	1000000	220000	Neutral Organics	Fish (SW)	96-hr	LC50	559790.25
RID00339	CID:971	CAS:144-62-7	62.96638488769531	189.5	1000000	220000	Neutral Organics	Mysid	96-hr	LC50	7255193.5
RID00317	CID:807	CAS:7553-56-2	219.18490600585938	113.6	124.45913696289062	330	Neutral Organics	Fish	96-hr	LC50	75.68992614746094
RID00317	CID:807	CAS:7553-56-2	219.18490600585938	113.6	124.45913696289062	330	Neutral Organics	Daphnid	48-hr	LC50	44.96628189086914
RID00317	CID:807	CAS:7553-56-2	219.18490600585938	113.6	124.45913696289062	330	Neutral Organics	Green Algae	96-hr	EC50	40.385833740234375
RID00317	CID:807	CAS:7553-56-2	219.18490600585938	113.6	124.45913696289062	330	Neutral Organics	Fish (SW)	96-hr	LC50	95.56791687011719
