id	pubchemid	casrn	geneforms	geneid	genesymbol	interactionactions	organismid	organism	pubmedids
RID00315	CID:784	CAS:7722-84-1	mRNA	6646	SOAT1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	6671	SP4	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	792516	NFIL3-2	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	79176	FBXL15	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	79174	CRELD2	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	79159	NOL12	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	79156	PLEKHF1	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	791518	HMOX1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	79145	CHCHD7	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	79134	TMEM185B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	790943	PHYHIPLA	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	79072	FASTKD3	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	7873	MANF	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	768121	FOXO1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	767662	SLC25A38A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	7538	ZFP36	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	6655	SOS2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	7508	XPC	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	7343	UBTF	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	727910	TLCD2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	724016	NPAS4A	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	7189	TRAF6	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	706	TSPO	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	7057	THBS1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	7023	TFAP4	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	7007	TECTA	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	6899	TBX1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	6874	TAF4	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	6793	STK10	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	678650	BCL11AA	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	678531	MMP30	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	6720	SREBF1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	7350	UCP1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	497646	GADD45BB	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	9601	PDIA4	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	494100	NABP1A	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23503	ZFYVE26	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23498	HAAO	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23471	TRAM1	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23214	XPO6	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23175	LPIN1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23160	WDR43	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23132	RAD54L2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23118	TAB2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23038	WDTC1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2289	FKBP5	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	222	ALDH3B2	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2194	FASN	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2114	ETS2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2355	FOSL2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2074	ERCC6	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	201176	ARHGAP27	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1999	ELF3	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1961	EGR4	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1956	EGFR	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	192316	TERFA	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	168667	BMPER	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	168002	DACT2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1643	DDB2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1592	CYP26A1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1591	CYP24A1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	153222	CREBRF	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	152992	TRMT44	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	150094	SIK1	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	203427	SLC25A43	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23593	HEBP2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23613	ZMYND8	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23644	EDC4	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2956	MSH6	Decreases expression	7955	Danio rerio	23143036
RID00315	CID:784	CAS:7722-84-1	mRNA	29081	METTL5	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	28965	SLC27A6	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	28960	DCPS	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	285282	RABL3	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	284004	HEXD	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	283742	FAM98B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	283431	GAS2L3	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2827	GPR3	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2735	GLI1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	27316	RBMX	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2730	GCLM	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	27230	SERP1	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	27101	CACYBP	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	27030	MLH3	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	26973	CHORDC1	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	26959	HBP1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	26499	PLEK2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	26091	HERC4	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	25994	HIGD1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	25939	SAMHD1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	25777	SUN2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2551	GABPA	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	254065	BRWD3	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	254042	METAP1D	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	2539	G6PD	Increases expression	8022	Oncorhynchus mykiss	15922008
RID00315	CID:784	CAS:7722-84-1	mRNA	24137	KIF4A	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23764	MAFF	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23753	SDF2L1	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	148398	SAMD11	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	146429	SLC22A31	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	143879	KBTBD3	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	142987	DMBX1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10314	LANCL1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10257	ABCC4	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1025	CDK9	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10174	SORBS3	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100537750	FOXQ1A	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100536636	STX2B	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10053	AP1M2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100463515	COL5A3B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100415794	UGT5D1	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100415792	UGT5B3	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100329897	IRS4A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100170791	GLMNB	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100150428	CACNA2D4B	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100144389	SOCS8	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100136039	IL-8	Increases expression	8022	Oncorhynchus mykiss	34435597
RID00315	CID:784	CAS:7722-84-1	mRNA	100131390	SP9	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100038797	RHCGA	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100034503	GRHL2B	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100006620	SYNPO2B	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100005471	LZTS2B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100004954	PONZR3	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100003999	EEVS	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100003956	CRY1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100003679	KEAP1B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100003675	P4HA1B	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100003476	FAM117BB	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100002448	MST1RA	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	100001936	BCL6AB	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4953	ODC1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10330	CNPY2	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	29883	CNOT7	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10469	TIMM44	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1051	CEBPB	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	140747	CXCR4A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	140634	CYP1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	137994	LETM2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	137964	GPAT4	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1375	CPT1B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1356	CP	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	135114	HINT3	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	133619	PRRC1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	122953	JDP2	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	122416	ANKRD9	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	121536	AEBP2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	120227	CYP2R1	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1184	CLCN5	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	116541	MRPL54	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	116115	ZNF526	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	114826	SMYD4	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	112812	FDX2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	112399	EGLN3	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	111345	SAA	Increases expression	8022	Oncorhynchus mykiss	34435597
RID00315	CID:784	CAS:7722-84-1	mRNA	11054	OGFR	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	11020	IFT27	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10956	OS9	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10899	JTB	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10898	CPSF4	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10868	USP20	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10763	NES	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10724	OGA	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10713	USP39	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	1052	CEBPD	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	10489	LRRC41	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	30116	DDX3XB	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	23252	OTUD3	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	30449	SERPINH1B	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	414844	TH2	Decreases expression	7955	Danio rerio	24324558
RID00315	CID:784	CAS:7722-84-1	mRNA	41202	MTNA	Increases expression	8022	Oncorhynchus mykiss	15922008
RID00315	CID:784	CAS:7722-84-1	mRNA	4118	MAL	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4093	SMAD9	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	407086	JUNBA	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	406812	BZW1B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	406789	PANK1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	406596	SOCS3B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	406463	NFKBIAA	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	406458	SLC20A1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	405790	IFNG1	Increases expression	8022	Oncorhynchus mykiss	34435597
RID00315	CID:784	CAS:7722-84-1	mRNA	405785	TNFA	Increases expression	8022	Oncorhynchus mykiss	34435597
RID00315	CID:784	CAS:7722-84-1	mRNA	405781	NFE2L1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	403307	RTN4RL2A	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	403010	NR0B2A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	403002	C1QL3B	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	402986	CRY-DASH	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	402945	DHRS13L1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	402831	CYP27A1.1	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	3949	LDLR	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	393978	UBTFL	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	393749	TFDP1B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	393707	BCL6AA	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	393622	ACSL4A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	393606	KCNK5B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	393579	SLC25A1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	393221	SLC43A2A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	393155	OSGN1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	392275	SMPD5	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4157	MC1R	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	391365	SULT6B1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4174	MCM5	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	431763	GADD45AB	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	494083	MOGAT3B	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	494042	SLC43A2B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	492816	PRDM12B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	492363	SLC7A3A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4899	NRF1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4864	NPC1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4862	NPAS2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4739	NEDD9	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	467	ATF3	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	450035	DMRT3A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	449947	SLC16A12B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	449768	PTTG1IPB	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	447903	DHRS13A.2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	445694	C3-1	Increases expression	8022	Oncorhynchus mykiss	34435597
RID00315	CID:784	CAS:7722-84-1	mRNA	445677	MSXB	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	445482	PHF20B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	445222	RCAN1A	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	445190	JAGN1B	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	445177	DNAJB1A	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	445167	STX2A	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	445158	SLC16A9B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	445118	G6PC1A.1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	445021	MED19B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4436	MSH2	Decreases expression	7955	Danio rerio	23143036
RID00315	CID:784	CAS:7722-84-1	mRNA	436883	SRSF5B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	436842	TPMT.1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	30445	BRD2A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4318	MMP9	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	431765	NFIL3-6	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	42424	MTNB	Increases expression	8022	Oncorhynchus mykiss	15922008
RID00315	CID:784	CAS:7722-84-1	mRNA	389677	RBM12B	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	4363	ABCC1	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	388021	TMEM179	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	3298	HSF2	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	327556	PORB	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	327417	HSD17B12A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	327387	BIN2B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	327244	DNAJB1B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	325637	NR2F6A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	323882	INSM1B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	323465	VCANB	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	323329	MAT2AA	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	323099	NFKBIAB	Decreases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	322880	EWSR1B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	322720	ITPKCB	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	321837	KEAP1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	321541	SLC20A1B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	321464	CCNT2B	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	317638	IGFBP1A	Increases expression	7955	Danio rerio	26846883
RID00315	CID:784	CAS:7722-84-1	mRNA	317	APAF1	Increases expression	7955	Danio rerio	26846883
